hour,lambda_system,system_net_injection_residual_mw
1,67.17039865940625,-5.430870875016053e-14
2,67.16555215979487,5.188482157076842e-14
3,67.16205865989785,-3.4828206095740245e-16
4,67.160180659925,1.0873360358859964e-13
5,67.16341165992962,5.530676085759638e-16
6,67.17310465961891,5.0904927300351045e-14
7,67.18727787904032,5.964805703793027e-14
8,67.1903231576033,-5.95170556568443e-14
9,67.17643765884124,4.2412782287456354e-14
10,60.051404842725695,6.124762162959101e-14
11,60.030305683310566,-4.303795623505301e-14
12,60.02263363136488,-1.5435874883496603e-15
13,60.02054540234218,-4.2049547141945127e-14
14,60.01886712788241,-6.149635522194315e-15
15,60.01711798814862,2.394458073261066e-14
16,60.022622512864864,-1.0492179688943512e-14
17,60.04508008946939,7.380862412918246e-15
18,67.1520210301548,7.190491472728249e-14
19,67.17524026488087,4.509141535034541e-15
20,67.18096291105935,7.393632221908612e-14
21,67.18352145601858,-2.0998474237312757e-14
22,67.18284504805898,-3.4585181553429076e-14
23,67.18016227746784,3.209914624568948e-14
24,67.17554815212318,-1.9584666634506457e-14
