hour,node,lambda_joint_eur_per_mwh
1,N1,67.14999976157662
1,N2,67.14999999876902
1,N3,67.14999991461887
1,N4,67.14999991316603
1,N5,67.15000000238656
1,N6,67.14999992766016
1,N7,67.14999999876902
1,N8,67.14999996918134
1,N9,67.14999992369206
2,N1,67.14999966658463
2,N2,67.14999991138527
2,N3,67.14999984530368
2,N4,67.14999983074665
2,N5,67.14999991332965
2,N6,67.14999985040153
2,N7,67.14999991138527
2,N8,67.14999988799664
2,N9,67.14999985150725
3,N1,67.14999953647168
3,N2,67.14999979378644
3,N3,67.14999973949216
3,N4,67.14999971527396
3,N5,67.14999979445133
3,N6,67.14999973896624
3,N7,67.14999979378644
3,N8,67.14999977458922
3,N9,67.14999974375833
4,N1,67.14999940561438
4,N2,67.14999967346485
4,N3,67.14999962516235
4,N4,67.14999959559364
4,N5,67.14999967341782
4,N6,67.1499996216136
4,N7,67.14999967346485
4,N8,67.14999965644054
4,N9,67.14999962842957
5,N1,67.14999956983497
5,N2,67.14999982846366
5,N3,67.14999977022615
5,N4,67.14999974863724
5,N5,67.14999982989707
5,N6,67.14999977117462
5,N7,67.14999982846366
5,N8,67.14999980740596
5,N9,67.14999977497901
6,N1,67.14999977716037
6,N2,67.15000001821956
6,N3,67.14999992533838
6,N4,67.14999992874978
6,N5,67.15000002332344
6,N6,67.14999994125692
6,N7,67.15000001821956
6,N8,67.14999998427864
6,N9,67.14999993533246
7,N1,67.14999994119124
7,N2,67.15000019057561
7,N3,67.15000001006588
7,N4,67.15000006123361
7,N5,67.15000020230721
7,N6,67.15000005614654
7,N7,67.15000019057561
7,N8,67.15000012010756
7,N9,67.1500000310232
8,N1,67.14999999482133
8,N2,67.15000027994283
8,N3,67.1500000212392
8,N4,67.15000009336808
8,N5,67.15000030385664
8,N6,67.1500000764049
8,N7,67.15000027994283
8,N8,67.15000013362098
8,N9,67.15000004490169
9,N1,67.1499998208036
9,N2,67.15000009466218
9,N3,67.14999983274188
9,N4,67.14999990373083
9,N5,67.15000010788151
