investor,node,x_power_mw,x_energy_mwh,ratio_hours,share_of_node_limit,last_best_response_access_shadow_price_eur_per_mw_day
I4,N1,0.0,0.0,0.0,0.0,9.081818191936766e-08
I4,N2,3.244193158681666e-05,0.00016102020707537443,4.963336003729438,3.2441931586816657e-07,9.0818425531754e-08
I4,N3,55.9921806425795,174.53129180568163,3.117065450974034,0.559921806425795,2.477064157399513e-07
I4,N4,0.0,0.0,0.0,0.0,9.081818191825565e-08
I4,N5,0.0,0.0,0.0,0.0,9.081818193276839e-08
I4,N6,0.0,0.0,0.0,0.0,9.081818187558853e-08
I4,N7,7.458372173240876e-05,0.0002918359897407482,3.912864402071493,7.458372173240875e-07,9.081828871920089e-08
I4,N8,14.66549984781788,82.34939023886777,5.615177872789706,0.1466549984781788,40.96937458077539
I4,N9,75.87662916231062,246.78790713821786,3.2524890715730708,0.7587662916231062,3.7218524844659163e-07
I1,N1,0.0,0.0,0.0,0.0,1.1819710331533817e-06
I1,N2,2.4841446617331972e-05,0.00014710237768882463,5.921651019558206,2.484144661733197e-07,2.3702101351025043e-07
I1,N3,0.0,0.0,0.0,0.0,1.5262510913189662e-06
I1,N4,0.0,0.0,0.0,0.0,1.1824415547935941e-06
I1,N5,0.0,0.0,0.0,0.0,1.2179997388175068e-06
I1,N6,0.0,0.0,0.0,0.0,8.446578970207534e-07
I1,N7,0.0,0.0,0.0,0.0,4.861880773333138e-07
I1,N8,23.597901470837446,48.705431305434345,2.0639729920741074,0.23597901470837446,0.03722447355281854
I1,N9,0.0,0.0,0.0,0.0,1.6586495438848093e-06
I2,N1,0.0,0.0,0.0,0.0,8.619311608172764e-08
I2,N2,0.0,0.0,0.0,0.0,9.187667938101453e-08
I2,N3,0.0,0.0,0.0,0.0,2.388210892846549e-07
I2,N4,0.0,0.0,0.0,0.0,8.594335046166926e-08
I2,N5,0.0,0.0,0.0,0.0,8.79847705398776e-08
I2,N6,0.0,0.0,0.0,0.0,9.291141094593558e-08
I2,N7,0.0,0.0,0.0,0.0,9.187602038887254e-08
I2,N8,30.11872503297402,109.15876045017336,3.6242822473616068,0.3011872503297402,0.043472594652534516
I2,N9,0.0,0.0,0.0,0.0,3.882816901351336e-07
I3,N1,0.0,0.0,0.0,0.0,2.950143394304229e-08
I3,N2,7.604817440318012e-05,0.00028933125814557006,3.8045786163338993,7.604817440318011e-07,3.04223666022119e-08
I3,N3,7.0550582611561214,14.110118152443011,2.0000002310584417,0.07055058261156122,2.785486092382119e-08
I3,N4,0.0,0.0,0.0,0.0,5.7901523968796436e-08
I3,N5,0.0,0.0,0.0,0.0,2.901704831074738e-08
I3,N6,0.0,0.0,0.0,0.0,3.155602217904786e-08
I3,N7,0.0,0.0,0.0,0.0,3.042089362767109e-08
I3,N8,31.617812689097057,173.36070172175016,5.483007424531017,0.3161781268909706,20.884443997653136
I3,N9,0.0001984401766569853,0.0003985450193528513,2.0083887550743222,1.984401766569853e-06,5.948675409960036e-07
