unit,hour,node,p_charge_mw,p_discharge_mw,net_injection_mw,lambda_joint_eur_per_mwh,spot_revenue_eur
I4,1,N1,0.0,0.0,0.0,67.14999976157662,0.0
I4,1,N2,1.2243189100208494e-06,5.228866690447167e-07,-7.014322409761327e-07,67.14999999876902,-4.7101174980683855e-05
I4,1,N3,3.9600959127296146e-07,6.787498722623939,6.787498326614347,67.14999991461887,455.7805120526292
I4,1,N4,0.0,0.0,0.0,67.14999991316603,0.0
I4,1,N5,0.0,0.0,0.0,67.15000000238656,0.0
I4,1,N6,0.0,0.0,0.0,67.14999992766016,0.0
I4,1,N7,1.2429493901075768e-06,5.171360825571747e-07,-7.258133075504021e-07,67.14999999876902,-4.873836360111604e-05
I4,1,N8,3.960095950197816e-07,3.3372076868841907,3.3372072908745958,67.14999996918134,224.09346947938084
I4,1,N9,3.960095872330908e-07,9.198512036013842,9.198511640004254,67.14999992369206,617.6800559243662
I4,2,N1,0.0,0.0,0.0,67.14999966658463,0.0
I4,2,N2,1.2246043844853362e-06,5.230973978543734e-07,-7.015069866309628e-07,67.14999991138527,-4.7106194090105295e-05
I4,2,N3,3.960095923296707e-07,6.515138766816851,6.515138370807259,67.14999984530368,437.4915405918395
I4,2,N4,0.0,0.0,0.0,67.14999983074665,0.0
I4,2,N5,0.0,0.0,0.0,67.14999991332965,0.0
I4,2,N6,0.0,0.0,0.0,67.14999985040153,0.0
I4,2,N7,1.2431019098835003e-06,5.172081235201238e-07,-7.258937863633765e-07,67.14999991138527,-4.874376768997585e-05
I4,2,N8,3.9600959613613506e-07,3.271765241638184,3.2717648456285877,67.14999988799664,219.69900901751103
I4,2,N9,3.9600958832253813e-07,8.691573712189204,8.691573316179616,67.14999985150725,583.6391468908256
I4,3,N1,0.0,0.0,0.0,67.14999953647168,0.0
I4,3,N2,1.223616927063024e-06,5.22790938846527e-07,-7.00825988216497e-07,67.14999979378644,-4.706046496421795e-05
I4,3,N3,3.9600959375587083e-07,6.186939210523566,6.186938814513972,67.14999973949216,415.4529397828672
I4,3,N4,0.0,0.0,0.0,67.14999971527396,0.0
I4,3,N5,0.0,0.0,0.0,67.14999979445133,0.0
I4,3,N6,0.0,0.0,0.0,67.14999973896624,0.0
I4,3,N7,1.2426812764415314e-06,5.17210315631397e-07,-7.254709608101344e-07,67.14999979378644,-4.871537486879857e-05
I4,3,N8,3.960095971837967e-07,3.217944749419869,3.217944353410272,67.14999977458922,216.0849626061404
I4,3,N9,3.9600958985731026e-07,8.069875197536106,8.069874801526517,67.14999974375833,541.8920908546673
I4,4,N1,0.0,0.0,0.0,67.14999940561438,0.0
I4,4,N2,1.2213173264479085e-06,5.219743889691772e-07,-6.993429374787313e-07,67.14999967346485,-4.696087802333675e-05
I4,4,N3,3.960095950431653e-07,5.927464994934195,5.9274645989246,67.14999962516235,398.02924559595
I4,4,N4,0.0,0.0,0.0,67.14999959559364,0.0
I4,4,N5,0.0,0.0,0.0,67.14999967341782,0.0
I4,4,N6,0.0,0.0,0.0,67.1499996216136,0.0
I4,4,N7,1.2416189922368693e-06,5.171309284877194e-07,-7.244880637491499e-07,67.14999967346485,-4.86493732441846e-05
I4,4,N8,3.9600959763302354e-07,3.2055900598201648,3.205589663810567,67.14999965644054,215.25534482356895
I4,4,N9,3.9600959133301313e-07,7.5596367438016,7.559636347792009,67.14999962842957,507.62957794529603
I4,5,N1,0.0,0.0,0.0,67.14999956983497,0.0
I4,5,N2,1.2176163719379092e-06,5.206680849045333e-07,-6.969482870333759e-07,67.14999982846366,-4.680007735473924e-05
I4,5,N3,3.9600959134044817e-07,6.868470559482567,6.868470163472976,67.14999977022615,461.2177698990155
I4,5,N4,0.0,0.0,0.0,67.14999974863724,0.0
I4,5,N5,0.0,0.0,0.0,67.14999982989707,0.0
I4,5,N6,0.0,0.0,0.0,67.14999977117462,0.0
