hour,node,lambda_joint_eur_per_mwh
1,N1,67.14999978034956
1,N2,67.15000001768321
1,N3,67.14999993296678
1,N4,67.14999993193896
1,N5,67.15000002125937
1,N6,67.14999994637776
1,N7,67.15000001768321
1,N8,67.14999998815499
1,N9,67.14999994234195
2,N1,67.14999970035323
2,N2,67.14999994524426
2,N3,67.14999987875248
2,N4,67.14999986451525
2,N5,67.1499999471636
2,N6,67.14999988412939
2,N7,67.14999994524426
2,N8,67.1499999218955
2,N9,67.14999988518969
3,N1,67.14999960064756
3,N2,67.14999985800387
3,N3,67.14999980346958
3,N4,67.14999977944984
3,N5,67.14999985865786
3,N6,67.14999980312122
3,N7,67.14999985800387
3,N8,67.14999983882551
3,N9,67.14999980789162
4,N1,67.14999950819306
4,N2,67.14999977603973
4,N3,67.14999972766299
4,N4,67.14999969817232
4,N5,67.14999977599368
4,N6,67.14999972419432
4,N7,67.14999977603973
4,N8,67.1499997590137
4,N9,67.1499997310123
5,N1,67.1499996279128
5,N2,67.14999988658457
5,N3,67.1499998280836
5,N4,67.14999980671509
5,N5,67.14999988800683
5,N6,67.14999982923183
5,N7,67.14999988658457
5,N8,67.14999986554609
5,N9,67.1499998330145
6,N1,67.14999979730196
6,N2,67.15000003849046
6,N3,67.14999994500707
6,N4,67.14999994889136
6,N5,67.15000004355797
6,N6,67.14999996135178
6,N7,67.15000003849046
6,N8,67.15000000460292
6,N9,67.14999995536867
7,N1,67.14999995747156
7,N2,67.15000020773327
7,N3,67.15000002586845
7,N4,67.15000007751394
7,N5,67.15000021948221
7,N6,67.15000007230157
7,N7,67.15000020773327
7,N8,67.15000013766756
7,N9,67.15000004752066
8,N1,67.150000012884
8,N2,67.15000030378808
8,N3,67.15000004344347
8,N4,67.15000011143076
8,N5,67.15000032994996
8,N6,67.15000009507227
8,N7,67.15000030378808
8,N8,67.1500001614588
8,N9,67.15000006798934
9,N1,67.14999987202764
9,N2,67.1500001522639
9,N3,67.14999990566693
9,N4,67.14999995495486
9,N5,67.15000017716496
9,N6,67.1499999288372
9,N7,67.1500001522639
9,N8,67.14999993875617
9,N9,67.14999991331561
10,N1,60.00000053124343
10,N2,60.000000740178244
10,N3,60.00000055498198
10,N4,60.000000593626105
10,N5,60.00000076010902
10,N6,60.000000557373944
10,N7,60.00000074017819
10,N8,60.000000553114155
10,N9,60.00000055498198
11,N1,59.999999982355995
11,N2,80.97835953318706
11,N3,37.65719421395453
