iteration,investor,termination,solve_seconds,optimistic_mpec_profit_eur_per_day,max_access_shadow_price_eur_per_mw_day,strong_duality_gap,total_power_mw,total_energy_mwh,max_rel_delta_power,max_rel_delta_energy,max_undamped_delta_power_mw
6,I1,optimal,7.264831900014542,2036.9211904642277,0.00022237636426895854,1.3853423297405243e-08,11.890737560249041,49.39441156674287,0.022449374001917717,0.03695670369560643,0.032070534288453884
6,I2,optimal,9.915972199989483,2347.8883079645466,0.0002638818879069845,3.3178366720676422e-09,15.088448652764239,59.33494163930526,0.015822116990628264,0.015822525397974775,0.02260302427232609
6,I3,optimal,11.64391720003914,141417.35559162474,32.300300909717656,4.109460860490799e-08,28.48424217663234,110.84683869426229,0.020653517258688685,0.037192752213099554,0.03344098098301629
6,I4,optimal,11.35549720004201,209637.17783214955,33.05230526628095,1.0044954251497984e-05,140.02103730657197,412.614521693494,0.06804716665351072,0.0977371411539232,0.09721023807644391
7,I1,optimal,19.040748100029305,2036.9200862618209,0.0007520716095663482,1.752050593495369e-08,11.876240015177267,49.34397990624129,0.006737804706959808,0.011090032795104341,0.00962543529565687
7,I2,optimal,10.603245800011791,2347.8875035882265,0.0008946997287183992,2.0954757928848267e-09,15.079755847473159,59.31625480147088,0.004746296919620646,0.00474640179290906,0.006780424170886637
7,I3,optimal,11.552144500077702,141417.3522520311,32.20058083115039,5.122274160385132e-09,28.48194770286986,110.83360224470466,0.006167544541221617,0.011154535927933393,0.009916511756610902
7,I4,optimal,18.830834500025958,209636.57451604193,32.9620065083449,3.271270543336868e-08,140.02311692313603,412.62280971145327,0.020416090194821497,0.02932462498419068,0.029165843135459286
8,I1,optimal,9.765263200039044,2036.9189620511215,0.002603321804684222,4.656612873077393e-10,11.871979839469088,49.32883667465594,0.0020201477566258877,0.0033258171435892455,0.0028859253666084113
8,I2,optimal,8.763702199910767,2347.8868715109443,0.0030890293152174724,6.984919309616089e-10,15.077154098658262,59.31063710441088,0.0014241398626374272,0.0014241448525412195,0.0020344855180534677
8,I3,optimal,10.46154559997376,141417.24310799953,31.69184588483723,3.259629011154175e-08,28.481165052924045,110.82963041670301,0.0018881671844097729,0.003355536157472965,0.002871092988449675
8,I4,optimal,14.134269500034861,209637.16874610577,33.050723736385606,1.407344825565815e-06,140.02372171483537,412.62528641930624,0.006117954522777056,0.008787223890168757,0.008742300753198151
