unit,hour,node,soc_start_mwh,soc_end_mwh,p_charge_mw,p_discharge_mw,net_injection_mw,lambda_eur_per_mwh,spot_revenue_eur,degradation_cost_eur,rho_charge_dual,sigma_discharge_dual,gamma_soc_transition_dual
I4,1,N1,1.485879544219915e-05,1.4839073573028473e-05,2.6225970258111516e-08,4.143613718300178e-08,1.5210166924890265e-08,67.15000064843676,1.0213627188692127e-06,5.074658058083498e-07,-0.026247976565263495,-0.026263317846824192,-65.0937786082834
I4,2,N1,1.4839073573028473e-05,1.4819351682981608e-05,2.6225964111302337e-08,4.14361513379209e-08,1.5210187226618565e-08,67.15000064343104,1.0213640820541432e-06,5.074658658691743e-07,-0.026247525107383988,-0.02626378676407974,-65.09377815778517
I4,3,N1,1.4819351682981608e-05,1.4799629249396995e-05,2.6225804040931193e-08,4.143651985224053e-08,1.5210715811309337e-08,67.15000063690572,1.021399576417214e-06,5.07467429198788e-07,-0.02624732977537657,-0.026263974889046002,-65.09373877478079
I4,4,N1,1.4799629249396995e-05,1.4779905749572324e-05,2.622549004088588e-08,4.1437242758751984e-08,1.5211752717866105e-08,67.15000063058527,1.0214692045970161e-06,5.07470495997284e-07,-0.02624720764915548,-0.02626408515568364,-65.0936610329528
I4,5,N1,1.4779905749572324e-05,1.476018066061252e-05,2.6225022062669412e-08,4.1438320195393355e-08,1.5213298132723943e-08,67.15000063879654,1.021572979330615e-06,5.074750669354707e-07,-0.026247128709119674,-0.026264152907813785,-65.09354511439376
I4,6,N1,1.476018066061252e-05,1.474045345967191e-05,2.6224400142963944e-08,4.14397521480617e-08,1.521535200509776e-08,67.15000064953192,1.0217108970251712e-06,5.074811421826923e-07,-0.026247055728987487,-0.0262642153809537,-65.09339107047626
I4,7,N1,1.474045345967191e-05,1.4720723623846251e-05,2.622362429031825e-08,4.1441538679066234e-08,1.5217914388747985e-08,67.1500006591167,1.0218829612348086e-06,5.074887222703836e-07,-0.026246991987584307,-0.02626426867969369,-65.09319892750086
I4,8,N1,1.4720723623846251e-05,1.4700990630140017e-05,2.62226945095329e-08,4.144367987805941e-08,1.5220985368526512e-08,67.15000066312102,1.0220891775899105e-06,5.074978079069423e-07,-0.026247018912750827,-0.026264227080444374,-65.09296876969013
I4,9,N1,1.4700990630140017e-05,1.4681253955462303e-05,2.62216108113707e-08,4.144617584373873e-08,1.522456503236803e-08,67.15000065749055,1.0223295519335208e-06,5.075083999133207e-07,-0.02624741987035894,-0.02626377153045439,-65.09270107455302
I4,10,N1,1.4681253955462303e-05,1.4720714072496582e-05,6.46625712293057e-08,1.9715950459622722e-08,-4.4946620769682974e-08,60.00056393581802,-2.6968225931903294e-06,6.328389126669632e-07,-0.026285414699758425,-0.02624585628477484,-65.09239802910027
