iteration,investor,termination,solve_seconds,optimistic_mpec_profit_eur_per_day,max_access_shadow_price_eur_per_mw_day,strong_duality_gap,total_power_mw,total_energy_mwh,max_rel_delta_power,max_rel_delta_energy,max_undamped_delta_power_mw
1,I2,optimal,12.571528499945998,12170.71912940283,44.19747687607554,0.0002906331210397184,100.60604578144671,330.25252788746496,39.71254588939248,59.34051477489899,56.73220841341783
1,I3,optimal,58.53821200004313,137820.11450865964,53.37559540210642,0.0006901298766024411,68.15773910431349,316.07308425385276,39.6522989287059,88.55897525152471,56.64614132672273
1,I4,optimal,3.2233573999255896,204251.03031394666,48.98710236347171,0.001057319575920701,56.972665534920715,243.15360621691056,5.79614673703575,11.447838299869641,41.32897766036811
1,I1,optimal,7.207804599893279,2139.3701262823674,7.670037572397241e-06,0.00028569187270477414,28.259496632089018,96.69372530736139,0.699999657852641,0.6999998809637153,12.561607248343524
2,I2,optimal,4.125907200039364,7359.589340131164,35.36124769423183,0.00047812372213229537,76.14979530105693,279.54351691985374,0.6999980397319465,0.6999978866234682,20.127717801018054
2,I3,optimal,10.441235299920663,138840.9409984827,49.17525397681052,0.0012962379842065275,91.41332019849656,322.7917733583125,2.490641192243511,2.5242616336078845,32.23701451530549
2,I4,optimal,3.3774457999970764,204397.18844490376,49.0766071941605,0.0014319319743663073,52.71083300705218,201.63360500953536,0.6999982896542659,0.6999990875491364,13.100320042352063
2,I1,optimal,3.531906299991533,1995.985766352946,4.526588493881452e-06,0.00033670972334221005,22.773307864261625,63.15067593819983,0.6999986232416977,0.699999540188628,3.699933462046806
3,I2,optimal,3.76303489995189,8844.578260433851,35.361181840119535,0.0003110211109742522,73.61771315880927,264.75861214660387,0.6999966596056613,0.699996380632464,4.28754237544275
3,I3,optimal,5.672558500082232,139341.9936816615,30.057438667532498,0.0017926472355611622,95.30568688484514,334.76757363571204,0.6999998762614714,0.6999997729517847,8.902011438639875
3,I4,optimal,3.847446799976751,204374.67541949733,49.11259679677466,0.0017920548561960459,50.50682475842841,191.96712973212232,0.6999999751875612,0.6999999722043032,3.7196379840421163
3,I1,optimal,3.391415899968706,2032.2246281882103,6.534629494303577e-06,0.000336795172188431,20.925578984256507,53.684339845538624,0.6999961277450685,0.6999987065333876,1.204338255163556
4,I2,optimal,4.974535700050183,8844.86317709625,35.361749381505085,0.00030937144765630364,72.72175927701905,260.8112624477798,0.2825313069228659,0.2825323034427629,1.2340216344572879
4,I3,optimal,4.113356899935752,139342.26281432397,32.928690498571484,0.0006418353295885026,96.43247085241505,338.50677160112224,0.5230246811053729,0.6999964364409985,2.553683579839415
4,I4,optimal,14.475596299977042,204395.25790291617,180.70525237939748,0.0017626555054448545,49.83338398552233,189.06297656503168,0.6999989718886382,0.6999996887919133,1.1158898881162571
4,I1,optimal,2.829466999974102,2032.5162394004465,1.9986316977695873e-05,0.00033943902235478163,20.36963705280988,50.84924158330227,0.233097591656697,0.6999971200669404,0.36361578103981884
5,I2,optimal,7.7218227999983355,8843.62390660376,35.354627710444404,0.0017640666337683797,72.45041926540999,259.6675745339798,0.5284295405735366,0.5041655341516545,5.135366463977311
