hour,line,flow_mw,limit_mw,abs_utilization,mu_upper_dual,mu_lower_dual
1,L14,364.5000035289088,400.0,0.911250008822272,-1.1221193315837882e-08,0.0
1,L45,316.9942677991166,400.0,0.7924856694977914,-6.459616005575538e-10,0.0
1,L46,47.50573578081934,200.0,0.2375286789040967,0.0,0.0
1,L69,11.865735821684362,200.0,0.05932867910842181,0.0,0.0
1,L57,-54.255732160249416,400.0,0.13563933040062354,0.0,0.0
1,L93,-62.48173272576655,400.0,0.15620433181441637,0.0,0.0
1,L72,1.5944420650041395e-08,400.0,3.986105162510349e-11,0.0,0.0
1,L98,78.5240514461219,200.0,0.3926202572306095,0.0,0.0
1,L78,-54.25573219213821,200.0,0.27127866096069103,0.0,0.0
2,L14,368.4375035682164,400.0,0.921093758920541,-1.3166950737925312e-08,0.0
2,L45,310.44562715321456,400.0,0.7761140678830364,0.0,0.0
2,L46,57.991876465920186,200.0,0.28995938232960095,0.0,0.0
2,L69,23.97187650861519,200.0,0.11985938254307595,0.0,0.0
2,L57,-43.9293728061514,400.0,0.1098234320153785,0.0,0.0
2,L93,-38.843341883644555,400.0,0.09710835470911139,0.0,0.0
2,L72,1.5123401494776804e-08,400.0,3.780850373694201e-11,0.0,0.0
2,L98,66.8835595305849,200.0,0.3344177976529245,0.0,0.0
2,L78,-43.92937283639821,200.0,0.21964686418199103,0.0,0.0
3,L14,372.37500360759157,400.0,0.9309375090189789,-1.5505536445256922e-08,0.0
3,L45,306.6882183286177,400.0,0.7667205458215443,0.0,0.0
3,L46,65.68678532989097,200.0,0.3284339266494548,0.0,0.0
3,L69,32.74678537281535,200.0,0.16373392686407676,0.0,0.0
3,L57,-36.436781630748044,400.0,0.09109195407687011,0.0,0.0
3,L93,-22.532404528337942,400.0,0.05633101132084486,0.0,0.0
3,L72,1.5093304046178852e-08,400.0,3.773326011544713e-11,0.0,0.0
3,L98,59.21220904827582,200.0,0.2960610452413791,0.0,0.0
3,L78,-36.43678166093466,200.0,0.18218390830467332,0.0,0.0
4,L14,375.0000036338415,400.0,0.9375000090846037,-1.7345817172192236e-08,0.0
4,L45,305.1839746121261,400.0,0.7629599365303154,0.0,0.0
4,L46,69.81602907263283,200.0,0.3490801453631642,0.0,0.0
