hour,lambda_system,system_net_injection_residual_mw
1,67.17039864634289,2.0779229327741307e-14
2,67.16555214828468,-7.172524724605586e-14
3,67.16205864828851,-6.265193087458768e-14
4,67.16018064788051,-1.8801167363805185e-14
5,67.16341164868889,-1.8794051861050233e-15
6,67.17310464720963,1.3833985849794501e-14
7,67.18789488895902,-8.158088950192072e-14
8,67.19128986763866,-1.7348510592391525e-14
9,67.17643764136739,-3.045815763264754e-14
10,60.051404850821335,9.102376874461818e-14
11,60.030305683480634,-1.0401650238563432e-15
12,60.02335488499076,-2.1200491375202865e-14
13,60.02126665562883,-2.4118725073879763e-14
14,60.01958838057718,3.7951597522026156e-14
15,60.01783924048148,-3.279441264364592e-14
16,60.022622511740614,-4.8624025570682477e-14
17,60.04508009161375,-1.777676873577789e-14
18,67.1080046888621,-2.2895972179726825e-14
19,67.172090308998,3.913188222341077e-15
20,67.18094648949679,4.5742478491879524e-14
21,67.184442239461,5.5346214054993727e-14
22,67.18398451335167,4.632793574369471e-15
23,67.18098494554229,-5.74806767897069e-14
24,67.17554813388597,6.32304714381625e-14
