hour,node,shed_mw,bound_mw,marginal_wtp_eur_per_mwh,xi_shed_dual
1,N1,0.0,0.0,4000.0,-57624.70763523052
1,N2,0.0,0.0,4000.0,-57624.71431835831
1,N3,0.0,0.0,4000.0,-57624.71245837227
1,N4,0.0,0.0,4000.0,-57624.71483018841
1,N5,0.0,371.25,4000.0,0.0
1,N6,0.0,35.64,4000.0,0.0
1,N7,0.0,0.0,4000.0,-57624.71431865723
1,N8,0.0,39.6,4000.0,0.0
1,N9,0.0,0.0,4000.0,-57624.71478876827
2,N1,0.0,0.0,4000.0,-57624.706867136425
2,N2,0.0,0.0,4000.0,-57624.71359388701
2,N3,0.0,0.0,4000.0,-57624.71219715211
2,N4,0.0,0.0,4000.0,-57624.71407426897
2,N5,0.0,354.375,4000.0,0.0
2,N6,0.0,34.02,4000.0,0.0
2,N7,0.0,0.0,4000.0,-57624.71359420895
2,N8,0.0,37.8,4000.0,0.0
2,N9,0.0,0.0,4000.0,-57624.71397504273
3,N1,0.0,0.0,4000.0,-57624.706619211094
3,N2,0.0,0.0,4000.0,-57624.71334985741
3,N3,0.0,0.0,4000.0,-57624.712287447794
3,N4,0.0,0.0,4000.0,-57624.71381594152
3,N5,0.0,343.125,4000.0,0.0
3,N6,0.0,32.94,4000.0,0.0
3,N7,0.0,0.0,4000.0,-57624.71334986099
3,N8,0.0,36.6,4000.0,0.0
3,N9,0.0,0.0,4000.0,-57624.71366751864
4,N1,0.0,0.0,4000.0,-57624.70677722063
4,N2,0.0,0.0,4000.0,-57624.71349161628
4,N3,0.0,0.0,4000.0,-57624.712609091875
4,N4,0.0,0.0,4000.0,-57624.71395360546
4,N5,0.0,337.5,4000.0,0.0
4,N6,0.0,32.4,4000.0,0.0
4,N7,0.0,0.0,4000.0,-57624.71349162906
4,N8,0.0,36.0,4000.0,0.0
4,N9,0.0,0.0,4000.0,-57624.71377555629
5,N1,0.0,0.0,4000.0,-57624.70669094823
5,N2,0.0,0.0,4000.0,-57624.71341572613
5,N3,0.0,0.0,4000.0,-57624.71222059144
5,N4,0.0,0.0,4000.0,-57624.71389154173
5,N5,0.0,348.75,4000.0,0.0
5,N6,0.0,33.48,4000.0,0.0
5,N7,0.0,0.0,4000.0,-57624.713415744096
5,N8,0.0,37.2,4000.0,0.0
5,N9,0.0,0.0,4000.0,-57624.713756095814
6,N1,0.0,0.0,4000.0,-57624.708153783
6,N2,0.0,0.0,4000.0,-57624.71480784671
6,N3,0.0,0.0,4000.0,-57624.71229575131
6,N4,0.0,0.0,4000.0,-57624.71535377639
6,N5,0.0,382.5,4000.0,0.0
6,N6,0.0,36.72,4000.0,0.0
6,N7,0.0,0.0,4000.0,-57624.714807795994
6,N8,0.0,40.8,4000.0,0.0
6,N9,0.0,0.0,4000.0,-57624.715340720875
