iteration,investor,node,x_power_mw,x_energy_mwh,proposed_x_power_mw,headroom_mw
1,I1,N1,3.0000010596167344,6.000003487149774,1.513738191266196e-06,87.99995703179172
1,I1,N2,3.0650890735203324,6.230574709090901,0.09298439074333138,76.11292143209775
1,I1,N3,3.000001017522215,6.000003409593544,1.453603163655485e-06,87.99995955448593
1,I1,N4,3.0920718757301713,6.430893927790794,0.13153125104310143,83.82166500056368
1,I1,N5,14.249678874172636,30.615083873211443,16.070969820246624,69.90347151857083
1,I1,N6,15.975647677596651,39.08797007758807,18.53663953942379,37.34448222711735
1,I1,N7,52.0,189.45600160730547,70.0,0.48600548125703824
1,I1,N8,52.0,149.88441027074347,70.0,0.4860008989380873
1,I1,N9,3.0731672949919826,6.258295072906968,0.10452470713140297,87.63779292625559
1,I2,N1,3.0000006185472023,6.000002176514099,8.836388601309825e-07,87.99995703179172
1,I2,N2,14.821955056465763,30.743116261017835,16.88850722352252,76.11292143209775
1,I2,N3,3.00000019400565,6.000000610243298,2.771509284704242e-07,87.99995955448593
1,I2,N4,7.086226407243402,25.123536775447384,5.8374662960620025,83.82166500056368
1,I2,N5,9.84681465567955,21.242847868691804,9.781163793827927,69.90347151857083
1,I2,N6,14.347321946557123,48.48206342117184,16.210459923653033,37.34448222711735
1,I2,N7,22.599999999999998,52.17995202007363,28.0,0.48600548125703824
1,I2,N8,22.599999999999998,61.54565773557771,28.0,0.4860008989380873
1,I2,N9,3.2890060967186385,6.671792239884636,0.412865852455197,87.63779292625559
1,I3,N1,3.0000011580925623,6.000003013616535,1.6544179452881504e-06,87.99995703179172
1,I3,N2,3.0000010708644633,6.000002663634578,1.5298063757492158e-06,76.11292143209775
1,I3,N3,3.0000011243662867,6.000002906234934,1.6062375516821338e-06,87.99995955448593
1,I3,N4,3.000001098001151,6.00000277825143,1.5685730720250233e-06,83.82166500056368
1,I3,N5,3.000001076834819,6.000002691628025,1.538335454898916e-06,69.90347151857083
1,I3,N6,15.923516009673463,66.45651379873505,18.46216572810495,37.34448222711735
1,I3,N7,13.779999937502398,44.607334617756656,15.399999910717712,0.48600548125703824
1,I3,N8,13.780000000000003,56.33283032694211,15.400000000000006,0.4860008989380873
1,I3,N9,3.000001038156087,6.000002606896513,1.4830801237533638e-06,87.63779292625559
1,I4,N1,3.000040131951783,6.000109899194867,5.7331359689291044e-05,87.99995703179172
1,I4,N2,3.0000333670516977,6.000089518019977,4.766721671003967e-05,76.11292143209775
1,I4,N3,3.0000381096199185,6.0001061057183955,5.4442314168411824e-05,87.99995955448593
1,I4,N4,3.0000356184615913,6.000099301028458,5.088351655842412e-05,83.82166500056368
1,I4,N5,3.000033874742173,6.00009225453553,4.839248881828053e-05,69.90347151857083
1,I4,N6,16.409032139055412,66.80932989672081,19.15576019865059,37.34448222711735
1,I4,N7,11.13399458124057,42.06237427298719,11.6199922589151,0.48600548125703824
1,I4,N8,11.133999101061912,42.146874910836296,11.619998715802732,0.4860008989380873
1,I4,N9,3.000032643877712,6.000083393807346,4.663411101672982e-05,87.63779292625559
2,I1,N1,0.9000011745599636,1.8000047081044646,1.22382134748959e-06,96.39998390472522
2,I1,N2,0.9195273353238246,1.8691750456253158,8.760967496260951e-07,85.67771560959883
2,I1,N3,0.9000010816141536,1.8000044551425518,1.109082127084212e-06,96.3999840852254
2,I1,N4,0.9276221677885524,1.929270369162793,8.643850014035991e-07,95.14649601480423
2,I1,N5,4.274904371836061,9.184527265720133,1.0136918140407667e-06,90.9710377313863
2,I1,N6,18.449791561656276,39.517660353808246,19.510138940538972,5.220881495894133
2,I1,N7,52.34020383687992,167.31401949705403,52.48600548125703,5.319699724644124
2,I1,N8,52.34020062925666,216.77667727192113,52.48600089893809,0.8859787138715376
2,I1,N9,0.9219508103263856,1.877490809487872,8.883268437727394e-07,96.29133437083559
2,I2,N1,0.9000010223994632,1.8000042928941644,1.195479003487642e-06,96.39998390472522
2,I2,N2,11.602744817084782,24.864223192640985,10.223083285921504,85.67771560959883
2,I2,N3,0.9000008978876122,1.8000037414552572,1.1995513100552576e-06,96.3999840852254
2,I2,N4,2.1258689308531675,7.537063772191572,1.440971637588295e-06,95.14649601480423
2,I2,N5,2.9540456069793155,6.372857548799774,1.7289649285599014e-06,90.9710377313863
2,I2,N6,31.257820767128795,72.98152761635497,38.50517740451666,5.220881495894133
2,I2,N7,16.002414978070277,52.51471417015898,13.174878540100398,5.319699724644124
2,I2,N8,21.81183264468462,88.74871054849413,21.474046635263743,0.8859787138715376
2,I2,N9,0.9867025346567777,2.0015409541612006,1.0080588371794967e-06,96.29133437083559
2,I3,N1,0.9000011785057577,1.8000030974393304,1.1872542698358886e-06,96.39998390472522
2,I3,N2,0.9000013991907735,1.800003566765844,1.5399020489724115e-06,85.67771560959883
2,I3,N3,0.9000017923167986,1.80000448744105,2.078581303362432e-06,96.3999840852254
2,I3,N4,0.9000015082515744,1.8000038340233186,1.6840731843833072e-06,95.14649601480423
2,I3,N5,0.9000014779796821,1.8000037550563153,1.6498989089225598e-06,90.9710377313863
2,I3,N6,16.80136286878063,58.74578851560738,17.177582951255125,5.220881495894133
2,I3,N7,17.79530995034034,76.35106559761805,19.516157098699455,5.319699724644124
2,I3,N8,13.033371348143238,57.689325919892454,12.713387640204626,0.8859787138715376
2,I3,N9,0.9000018074845733,1.8000043965352894,2.1371967814276366e-06,96.29133437083559
2,I4,N1,0.9000127198095964,1.800034792351817,9.717486590036716e-07,96.39998390472522
2,I4,N2,0.9000108388017838,1.8000289805502474,1.183837534816885e-06,85.67771560959883
2,I4,N3,0.9000121429560347,1.8000337191177478,1.014385798694756e-06,96.3999840852254
2,I4,N4,0.9000113783024782,1.8000316405619616,9.896628581955672e-07,95.14649601480423
2,I4,N5,0.9000108118186398,1.800029431273126,9.277085538765442e-07,90.9710377313863
2,I4,N6,28.270143306540163,116.59301886748344,33.35347666403363,5.220881495894133
2,I4,N7,8.542371510065331,23.126704150048365,7.431675908133086,5.319699724644124
2,I4,N8,11.928616664043943,36.55610520124935,12.2691670481791,0.8859787138715376
2,I4,N9,0.9000104766966819,1.8000268484671869,9.764762401145475e-07,96.29133437083559
3,I1,N1,0.2722973394968375,0.5448594902879462,0.0032814101840690827,98.91769608008454
3,I1,N2,0.2770857538905953,0.5664949464253941,0.001753647562068389,76.92176520681892
3,I1,N3,0.27211104640325273,0.544534545465869,0.0030153170271523602,98.91788238451558
3,I1,N4,0.2801611202487342,0.5829193806926535,0.0026778141602405467,98.54207208287667
3,I1,N5,6.112461641765661,12.59403944483426,6.899986186021204,92.46131876908711
3,I1,N6,21.226824236799644,43.757411679788326,22.41698109757537,1.4589371912581157
3,I1,N7,55.80462847253581,163.75270551100584,57.28938188781691,5.883573064512078
3,I1,N8,48.64193445155873,219.1796656428442,47.056963232545336,1.2176653764429233
3,I1,N9,0.2765861626874573,0.56325013017438,1.3136993451121557e-06,98.88739779144503
3,I2,N1,0.2700014804062755,0.5400061615813259,1.6766949092509107e-06,98.91769608008454
3,I2,N2,22.26114434235038,47.40568161146288,26.829029853178497,76.92176520681892
3,I2,N3,0.2700014390046581,0.5400059701627813,1.670911963489859e-06,98.91788238451558
3,I2,N4,0.6377618860504694,2.261123589630361,1.723992170002563e-06,98.54207208287667
3,I2,N5,0.8862148594862814,1.9118620316452488,1.6819892665877203e-06,92.46131876908711
3,I2,N6,32.89777445708043,74.30385298934915,33.600611752773986,1.4589371912581157
3,I2,N7,5.86866482442567,18.03600548067686,1.525629044292266,5.883573064512078
3,I2,N8,25.006855407543846,113.02675725630712,26.37615087734066,1.2176653764429233
3,I2,N9,0.2960113344236803,0.6004647741504036,8.20038067077424e-07,98.88739779144503
3,I3,N1,0.27000076998383177,0.5400025994642094,5.94903006325734e-07,98.91769608008454
3,I3,N2,0.2700009112836111,0.5400026467068061,7.021805413823833e-07,76.92176520681892
3,I3,N3,0.2700010325051971,0.5400028857525973,7.06871653544018e-07,98.91788238451558
3,I3,N4,0.2700009412418259,0.5400027794863042,6.982376478783044e-07,98.54207208287667
3,I3,N5,0.2700009278341414,0.5400027106300939,6.920574811180598e-07,92.46131876908711
3,I3,N6,13.154598472348724,36.40128025949453,11.591699445306478,1.4589371912581157
3,I3,N7,25.770707873938406,113.51161112723614,29.188735555480434,5.883573064512078
3,I3,N8,10.993908761738886,50.4348340604879,10.119853367565593,1.2176653764429233
3,I3,N9,0.27000103561496364,0.5400028625140649,7.048137023228205e-07,98.88739779144503
3,I4,N1,0.2700043300285118,0.5400119860286559,7.344080469505275e-07,98.91769608008454
3,I4,N2,0.27000378565648886,0.5400102726185736,7.628799338342266e-07,76.92176520681892
3,I4,N3,0.27000409757131416,0.5400115261463662,6.495492910338469e-07,98.91788238451558
3,I4,N4,0.2700039695822993,0.5400111094804515,7.94416508173586e-07,98.54207208287667
3,I4,N5,0.27000380182680056,0.540010465148068,7.975445836554691e-07,92.46131876908711
3,I4,N6,31.261865642513087,126.47319174971875,32.54403235793006,1.4589371912581157
3,I4,N7,6.672425764588041,15.585188366001706,5.871020445097773,5.883573064512078
3,I4,N8,14.139636002715612,41.77803213376592,15.087215719289187,1.2176653764429233
3,I4,N9,0.2700036758288672,0.5400096383317733,7.611712322077947e-07,98.88739779144503
4,I1,N1,0.08330305215595397,0.17101023960250958,0.0023055004384324395,99.67369289644209
4,I1,N2,0.08458566598150993,0.17678077906482642,0.002085628306187627,71.17101164929787
4,I1,N3,0.08316466553976287,0.17052664822792793,0.0021876451696957616,99.67383088748028
4,I1,N4,0.08556671918608275,0.1819816723493218,0.002169118730660671,99.56110096261777
4,I1,N5,9.442422902758283,21.674278812666866,10.869549157469406,90.12970791063012
4,I1,N6,18.376880894822964,41.18203131123603,17.155476605404385,5.039205833246413
4,I1,N7,58.69247280536476,162.41984677925453,59.930120376577165,6.815559184757859
4,I1,N8,46.683752249829126,215.9405818726429,45.84453130623072,1.613678352167625
4,I1,N9,0.08297623669002031,0.16897647241779534,5.541196901791789e-07,99.66621752695642
4,I2,N1,0.08100182896746874,0.16200642071683907,1.9783508372816993e-06,99.67369289644209
4,I2,N2,28.582400359665286,63.627224990684084,31.291510081371673,71.17101164929787
4,I2,N3,0.081001821835422,0.16200636320597253,1.9859057493515156e-06,99.67383088748028
4,I2,N4,0.19132998561484238,0.6783416358785358,2.0282852879198543e-06,99.56110096261777
4,I2,N5,0.2658658575086054,0.5735631927519265,1.99951817274393e-06,90.12970791063012
4,I2,N6,30.52997736082461,63.64325110243199,29.515207176714974,5.039205833246413
4,I2,N7,1.7606013038109782,5.410807456339255,2.652118967423796e-06,6.815559184757859
4,I2,N8,26.7927472679696,124.18845627386645,27.558129493866353,1.613678352167625
4,I2,N9,0.08880390920881569,0.1801413017581036,7.269738737073363e-07,99.66621752695642
4,I3,N1,0.08100062438309176,0.16200202459096666,5.619827746038094e-07,99.67369289644209
4,I3,N2,0.08100086467704132,0.16200243976383252,8.44702797113145e-07,71.17101164929787
4,I3,N3,0.08100091366583737,0.16200254783136414,8.627346831857386e-07,99.67383088748028
4,I3,N4,0.08100090843754451,0.16200242149014565,8.943785667697491e-07,99.56110096261777
4,I3,N5,0.08100087827444093,0.1620024736222354,8.570345692682138e-07,90.12970791063012
4,I3,N6,9.754388837264313,31.98848297771284,8.29715613651385,5.039205833246413
4,I3,N7,30.72963874767975,141.66687588895337,32.85489483642604,6.815559184757859
4,I3,N8,10.13377819523768,28.960385108402196,9.765150809594305,1.613678352167625
4,I3,N9,0.08100094421835832,0.1620025606575917,9.050483846178305e-07,99.66621752695642
4,I4,N1,0.08100159805138979,0.1620044692017231,4.27204051753662e-07,99.67369289644209
4,I4,N2,0.08100146037829016,0.16200401983300097,4.6383049069445565e-07,71.17101164929787
4,I4,N3,0.0810017114786969,0.16200479188621175,6.888675752028798e-07,99.67383088748028
4,I4,N4,0.08100142414375441,0.16200403917385153,3.332415208876039e-07,99.56110096261777
4,I4,N5,0.08100245082855449,0.16200644265857073,1.8718293061642111e-06,90.12970791063012
4,I4,N6,36.2995470738417,145.44220573689068,38.458553401553964,5.039205833246413
4,I4,N7,2.001727958386652,4.675557205276457,3.271574849080055e-07,6.815559184757859
4,I4,N8,14.776043934795975,35.98669242329606,15.048790191401846,1.613678352167625
4,I4,N9,0.08100138292638566,0.1620037171385213,4.002538935582243e-07,99.66621752695642
5,I1,N1,0.025485063072791483,0.05360915715389403,0.0007059248942932664,99.90161032468704
5,I1,N2,0.025774875416259432,0.05490137939126813,0.0005702508882949285,65.34058856770244
5,I1,N3,0.02543650241167887,0.053430660090635546,0.0006958610710714351,99.90165882336947
5,I1,N4,0.026152444654144215,0.05684459624658052,0.0006891841404562673,99.86068766786049
5,I1,N5,4.66504965364418,10.989256226095977,2.6176039754524214,95.20658638304018
5,I1,N6,21.815751781320476,45.56188811416207,23.28955358981941,10.902839603075321
5,I1,N7,63.2646353036905,180.6766566273974,65.22413351725866,0.9310486342785254
5,I1,N8,43.878322321980676,204.58872895337697,42.67599521004562,1.438749179689296
5,I1,N9,0.02489372942123268,0.0506963193694352,1.2263060379739505e-06,99.89986135715694
5,I2,N1,0.024302016715524004,0.048608811212910254,2.09717897625321e-06,99.90161032468704
5,I2,N2,34.585033649009674,72.64289107859136,37.157590773014405,65.34058856770244
5,I2,N3,0.024302011599878808,0.04860877874267987,2.0929275031513722e-06,99.90165882336947
5,I2,N4,0.05740042937409397,0.2035091221576989,2.0481280589131505e-06,99.86068766786049
5,I2,N5,0.07976118264909486,0.17207558730386524,2.0362807331688016e-06,95.20658638304018
5,I2,N6,24.24260897836149,49.43575880477356,21.54802252873444,10.902839603075321
5,I2,N7,0.5281818580728113,1.6232489432263932,2.095613596795161e-06,0.9310486342785254
5,I2,N8,28.79478574497517,134.39704753926944,29.65280223512041,1.438749179689296
5,I2,N9,0.026642377040882993,0.05404802707811353,1.7203974832619872e-06,99.89986135715694
5,I3,N1,0.024300982761483646,0.04860344497924485,1.1363522230169754e-06,99.90161032468704
5,I3,N2,0.024301038688865555,0.04860363955922556,1.1132653616526256e-06,65.34058856770244
5,I3,N3,0.024301086992358667,0.04860353903800245,1.1612751535042014e-06,99.90165882336947
5,I3,N4,0.024301051789198738,0.04860363870396263,1.1132256219729203e-06,99.86068766786049
5,I3,N5,0.024301047814686273,0.04860360915438986,1.120474791417888e-06,95.20658638304018
5,I3,N6,7.825690956830924,19.918987187804255,6.999106150930899,10.902839603075321
5,I3,N7,32.87540265820431,147.72647966862448,33.79501576271483,0.9310486342785254
5,I3,N8,10.129783395893128,35.650733674280865,10.128071339031177,1.438749179689296
5,I3,N9,0.024301090614096754,0.048603549136328826,1.1533551275026092e-06,99.89986135715694
5,I4,N1,0.024301612763154314,0.04860428274057654,1.6190681962492544e-06,99.90161032468704
5,I4,N2,0.024301869182753486,0.04860489156132279,2.044384666335093e-06,65.34058856770244
5,I4,N3,0.02430157562661199,0.04860420516907888,1.5174042898794356e-06,99.90165882336947
5,I4,N4,0.03145840632207949,0.06572004269961361,0.010225684398504515,99.86068766786049
5,I4,N5,0.024301732851865463,0.04860454406023536,1.4251475701589446e-06,95.20658638304018
5,I4,N6,35.213108680411786,148.27908705218368,34.74749222608468,10.902839603075321
5,I4,N7,2.400731545753856,5.021840622944638,2.571733083196943,0.9310486342785254
5,I4,N8,15.758359357461735,33.46677527185211,16.179351681461345,1.438749179689296
5,I4,N9,0.024301445766853953,0.048603806800516715,1.4726984832155095e-06,99.89986135715694
6,I1,N1,0.007677708336952688,0.016233298565346055,4.5984878736059767e-05,99.97044761398294
6,I1,N2,0.007737402536620602,0.016493076550793146,7.057016775387515e-06,62.2842218433131
6,I1,N3,0.007637015574099181,0.016057430612165913,8.664072279312847e-06,99.97048828542741
6,I1,N4,0.007851640937983346,0.017080954213674667,8.439345342970934e-06,99.95819711316864
6,I1,N5,1.5990785258547902,3.726938978389368,0.2850908996593367,98.36240897987145
6,I1,N6,26.86155475379479,55.05271981200249,29.024041741998065,8.873664183402028
6,I1,N7,63.60161056081479,188.33475083863016,63.746028528153765,2.0216460613693528
6,I1,N8,41.69210187455646,194.89048969838709,40.755150254231786,1.9844933784966798
6,I1,N9,0.0074728037942069225,0.01523082809296133,6.69281119588153e-06,99.96995146329105
6,I2,N1,0.007292138771052321,0.014586574858819548,2.191080564455386e-06,99.97044761398294
6,I2,N2,37.69345812126427,77.44601989232704,39.02564003794482,62.2842218433131
6,I2,N3,0.007292139398659732,0.014586570727148387,2.1941695658414376e-06,99.97048828542741
6,I2,N4,0.017221669521152977,0.061056687335959564,2.2010127496949195e-06,99.95819711316864
6,I2,N5,0.023929903004103987,0.051626652215308426,2.2117276793208896e-06,98.36240897987145
6,I2,N6,20.904098289596902,42.7305097772764,19.473307994412078,8.873664183402028
6,I2,N7,0.15845609380016928,0.4869786393878369,2.194826179836923e-06,2.0216460613693528
6,I2,N8,29.535337610725904,137.80420929059306,29.852716981761933,1.9844933784966798
6,I2,N9,0.0079932047933965,0.016216195967211345,7.024016165713885e-07,99.96995146329105
6,I3,N1,0.007291134096040524,0.01458297838107653,1.198953707755613e-06,99.97044761398294
6,I3,N2,0.007291148232123374,0.014583031880159733,1.1951792338661024e-06,62.2842218433131
6,I3,N3,0.007291171104564253,0.014583019941634265,1.207152652359801e-06,99.97048828542741
6,I3,N4,0.007291175794396923,0.014583088344435908,1.2289394818583865e-06,99.95819711316864
6,I3,N5,0.0072911550431038865,0.014583031689532249,1.2009981400041721e-06,98.36240897987145
6,I3,N6,5.359409541660152,12.4823021359927,4.302431792301249,8.873664183402028
6,I3,N7,33.49806632284791,154.5073678977741,33.764922179123744,2.0216460613693528
6,I3,N8,12.040713813010795,36.510656392628945,12.85968399177551,1.9844933784966798
6,I3,N9,0.007291168393449825,0.014583013170706767,1.2017274582820829e-06,99.96995146329105
6,I4,N1,0.00729140481301532,0.014583859766134992,1.3156915271776089e-06,99.97044761398294
6,I4,N2,0.00729148465388906,0.014584045658831542,1.319855804304485e-06,62.2842218433131
