hour,node,lambda_joint_eur_per_mwh
1,N1,67.1359470574151
1,N2,67.17039715473206
1,N3,67.16019843841282
1,N4,67.17039711833864
1,N5,67.20752215541377
1,N6,67.17396112326003
1,N7,67.17039715473206
1,N8,67.17435696041888
1,N9,67.17039698177547
2,N1,67.13070710193992
2,N2,67.1655509518972
2,N3,67.1577753683687
2,N4,67.16555091789641
2,N5,67.20098845206863
2,N6,67.16895292495327
2,N7,67.1655509518972
2,N8,67.1693308372045
2,N9,67.16555083362121
3,N1,67.1268199442121
3,N2,67.1620575489487
3,N3,67.15602867618632
3,N4,67.16205751602858
3,N5,67.19637004869978
3,N6,67.16535152473617
3,N7,67.1620575489487
3,N8,67.16571746145932
3,N9,67.1620574537761
4,N1,67.12467947510163
4,N2,67.16017958394983
4,N3,67.15508969529037
4,N4,67.16017955139151
4,N5,67.19392958345937
4,N6,67.16341956104426
4,N7,67.16017958394983
4,N8,67.16377950771714
4,N9,67.16017949902428
5,N1,67.12817295135613
5,N2,67.1634105568481
5,N3,67.15670518168687
5,N4,67.16341052317264
5,N5,67.1982855568429
5,N6,67.16675853134501
5,N7,67.1634105568481
5,N8,67.167130469183
5,N9,67.16341045969556
6,N1,67.13865312528502
6,N2,67.17310322494595
6,N3,67.16155147632807
6,N4,67.17310318620859
6,N5,67.2113532259759
6,N6,67.17677519010937
6,N7,67.17310322494595
6,N8,67.17718304936467
6,N9,67.17310305436054
7,N1,67.15202327832212
7,N2,67.1851608806506
7,N3,67.16757838172926
7,N4,67.18516082661387
7,N5,67.23016088457845
7,N6,67.18908707393294
7,N7,67.1851608806506
7,N8,67.1872889830367
7,N9,67.18482635512424
8,N1,67.15601359252094
8,N2,67.18783871534957
8,N3,67.16848058200878
8,N4,67.18783863220138
8,N5,67.23846372434684
8,N6,67.19072987449204
8,N7,67.18783871534957
8,N8,67.1873836829762
8,N9,67.18596035649985
9,N1,67.14592306202061
9,N2,67.17643567747794
9,N3,67.16321752842832
9,N4,67.17643559544008
9,N5,67.22874818823473
9,N6,67.17594508503198
9,N7,67.17643567747794
9,N8,67.16834444721526
9,N9,67.17643526794407
10,N1,60.02340562883214
10,N2,60.05140496171646
10,N3,60.051404793211624
10,N4,60.05140482015031
10,N5,60.1020298804672
10,N6,60.04681480366733
10,N7,60.05140496171642
10,N8,60.033368785771266
10,N9,60.05140479326223
11,N1,60.013183800585814
11,N2,70.4497226433709
11,N3,48.933201853198305
11,N4,60.03030510754101
11,N5,63.68001037705482
11,N6,56.12497684040126
11,N7,70.4497226433709
11,N8,44.64003878106623
11,N9,48.933201853217874
12,N1,60.01071428655143
12,N2,74.41114804611723
12,N3,44.704114549292875
12,N4,60.0251035891315
12,N5,65.04426632914816
12,N6,54.63286646193647
12,N7,74.41114804611723
12,N8,38.78227035336254
12,N9,44.707094539375596
13,N1,60.00953878485351
13,N2,74.41404648531167
13,N3,44.701181235741586
13,N4,60.02301509125326
13,N5,65.04277595806863
13,N6,54.62683618172227
13,N7,74.41404648531167
13,N8,38.76782496209067
13,N9,44.70251919818907
14,N1,60.00843642217055
14,N2,84.581191054082
14,N3,33.87124271475398
14,N4,60.021335372072784
14,N5,68.55415194982493
14,N6,50.821536832910766
14,N7,84.58119105408207
14,N8,23.76767123809191
14,N9,33.87083029007495
15,N1,60.00716881800729
15,N2,74.39866640323388
15,N3,44.708539001258615
15,N4,60.01958767263992
15,N5,65.03465605329333
15,N6,54.62880923423504
15,N7,74.39866640323389
