hour,node,lambda_joint_eur_per_mwh
1,N1,60.000004965241445
1,N2,59.99999204639399
1,N3,60.00001729329552
1,N4,60.000017293295855
1,N5,60.000048536287196
1,N6,60.00002029262617
1,N7,60.000017293280216
1,N8,60.000020625879586
1,N9,60.00001729329763
2,N1,60.00000292586673
2,N2,59.99998829906317
2,N3,60.00001354596485
2,N4,60.00001354596643
2,N5,60.000043368820805
2,N6,60.00001640896204
2,N7,60.00001354594939
2,N8,60.0000167270667
2,N9,60.000013545965814
3,N1,60.00000145566533
3,N2,59.99998569022591
3,N3,60.00001093712782
3,N4,60.00001093713008
3,N5,60.00003981322651
3,N6,60.00001370923628
3,N7,60.00001093711214
3,N8,60.00001401724179
3,N9,60.0000109371284
4,N1,60.000000661223375
4,N2,59.99998432646618
4,N3,60.000009573368224
4,N4,60.0000095733708
4,N5,60.00003797608828
4,N6,60.000012300032324
4,N7,60.00000957335241
4,N8,60.000012602988264
4,N9,60.00000957336864
5,N1,60.00000202511036
5,N2,59.999986828989066
5,N3,60.0000120758911
5,N4,60.0000120758928
5,N5,60.0000414253682
5,N6,60.00001489344372
5,N7,60.0000120758753
5,N8,60.00001520649882
5,N9,60.00001207589153
6,N1,60.000006103895295
6,N2,59.999994323689506
6,N3,60.000019570592855
6,N4,60.00001957059042
6,N5,60.00005176033979
6,N6,60.00002266081139
6,N7,60.00001957057574
6,N8,60.00002300416441
6,N9,60.000019570593906
7,N1,60.000011754852764
7,N2,60.00000452102895
7,N3,60.0000297534482
7,N4,60.000029767926456
7,N5,60.00006763822377
7,N6,60.00003262763939
7,N7,60.00002976791517
7,N8,60.000032378733096
7,N9,60.00002970151482
8,N1,60.00001298623259
8,N2,60.00000587923106
8,N3,60.00003023129793
8,N4,60.000031126129606
8,N5,60.00007373021627
8,N6,60.00003276503636
8,N7,60.000031126117285
8,N8,60.000032102192165
8,N9,60.00003018863238
9,N1,60.00000750637695
9,N2,59.999993814976655
9,N3,60.00001906187174
9,N4,60.000019061890434
9,N5,60.00006308610871
9,N6,60.000017637763676
9,N7,60.000019061862886
9,N8,60.00001326410963
9,N9,60.00001906187275
10,N1,52.200036040119706
10,N2,52.2000202090028
10,N3,52.20003990595838
10,N4,52.20003990604682
10,N5,52.20008251011689
10,N6,52.20003430948023
10,N7,52.200039905985065
10,N8,52.200026461250886
10,N9,52.20003990595838
11,N1,60.000002325526836
11,N2,52.200006355406366
11,N3,46.72099119705853
11,N4,60.000007374847776
11,N5,57.30492874779033
11,N6,41.33074090490844
11,N7,52.20001219884796
11,N8,49.917065740185485
11,N9,46.72099119705853
12,N1,52.20003082476339
12,N2,52.20000530886004
12,N3,5.5911710478553364e-05
12,N4,52.20003391750507
12,N5,52.20006640044597
12,N6,2.8693480547562688e-05
12,N7,52.200010105765536
12,N8,3.708697619681638e-05
12,N9,5.660462695716683e-05
13,N1,52.200035882985524
13,N2,52.20000414117396
13,N3,5.558594395259498e-05
13,N4,52.20003919663733
13,N5,52.20006810179875
13,N6,1.9178033294323656e-05
13,N7,52.200007770411666
13,N8,3.65719992633154e-05
13,N9,5.6154555408383386e-05
14,N1,52.200029495787064
14,N2,52.20000322594965
14,N3,5.673464338568066e-05
14,N4,52.20003325125911
14,N5,52.20006310487574
14,N6,2.255199448322842e-05
14,N7,52.20000593998826
14,N8,3.6787803398126344e-05
14,N9,5.7390849639908204e-05
15,N1,52.20001430364496
15,N2,52.20000256318695
15,N3,5.9096514588673076e-05
15,N4,52.20001872184737
15,N5,52.20005313779388
15,N6,3.6783869252280226e-05
15,N7,52.20000461449519
15,N8,3.856472348679628e-05
15,N9,6.0467348534957835e-05
16,N1,60.00000067423573
16,N2,52.20000275972781
16,N3,5.390295257437745
16,N4,60.00000584266678
16,N5,57.30492384009203
16,N6,4.064874279739039e-05
16,N7,52.200005007565096
16,N8,8.586370468841759
16,N9,5.390295257437745
17,N1,52.2000269619358
17,N2,52.20001660877864
17,N3,52.20003270552672
17,N4,52.20003270559898
17,N5,52.200074836295144
17,N6,52.200026660003665
17,N7,52.200032705554534
17,N8,52.200018460776725
17,N9,52.20003270552672
18,N1,60.00000645534475
18,N2,59.99999348020601
18,N3,60.000018720990646
18,N4,60.00001872712015
18,N5,60.00006322471739
18,N6,60.000017348199904
18,N7,60.00001872709223
18,N8,60.00001297979011
18,N9,60.000018880435086
19,N1,60.000010092764434
19,N2,60.00000119685081
19,N3,60.00002440808776
19,N4,60.000026443752596
19,N5,60.00007378162946
19,N6,60.000025800050466
19,N7,60.000026443737035
19,N8,60.0000265829505
19,N9,60.000023243823726
20,N1,60.00001088949501
20,N2,60.000003232132
20,N3,60.000026183356425
20,N4,60.00002847903014
20,N5,60.00007534352945
20,N6,60.000028747248024
20,N7,60.000028479018226
20,N8,60.000029510249846
20,N9,60.0000254471114
21,N1,60.000011048576866
21,N2,60.00000377120735
21,N3,60.0000271345251
21,N4,60.0000290181044
21,N5,60.00007351570823
21,N6,60.00003017129545
21,N7,60.00002901809358
21,N8,60.000030826898666
21,N9,60.00002665844623
22,N1,60.00001060956486
22,N2,60.00000311409689
22,N3,60.000027415920485
22,N4,60.000028360994094
22,N5,60.00006859818631
22,N6,60.00003057966251
22,N7,60.00002836098312
22,N8,60.00003111792313
22,N9,60.000027091548745
23,N1,60.00001000307344
23,N2,60.000002122028924
23,N3,60.00002741113615
23,N4,60.000027368926986
23,N5,60.000063345708426
23,N6,60.00003054474052
23,N7,60.000027368915156
23,N8,60.00003098962867
23,N9,60.000027166131375
24,N1,60.00000713210778
24,N2,59.999996490562445
24,N3,60.00002173746632
24,N4,60.00002173746236
24,N5,60.000054873969816
24,N6,60.00002491857963
24,N7,60.00002173744868
24,N8,60.000025272031266
24,N9,60.00002173747728
