hour,node,lambda_joint_eur_per_mwh
1,N1,67.13594707052803
1,N2,67.17039716783874
1,N3,67.16019845101927
1,N4,67.17039713145157
1,N5,67.20752216852647
1,N6,67.17396113637793
1,N7,67.17039716783874
1,N8,67.17435697447401
1,N9,67.17039699445942
2,N1,67.13070711181432
2,N2,67.16555096176522
2,N3,67.15777537812701
2,N4,67.1655509277708
2,N5,67.2009884619427
2,N6,67.1689529348327
2,N7,67.16555096176522
2,N8,67.16933084735939
2,N9,67.16555084333808
3,N1,67.12681995220542
3,N2,67.16205755693561
3,N3,67.15602868413323
3,N4,67.1620575240219
3,N5,67.19637005669273
3,N6,67.16535153273446
3,N7,67.16205755693561
3,N8,67.16571746959256
3,N9,67.16205746168289
4,N1,67.12467948210902
4,N2,67.16017959095085
4,N3,67.15508970227455
4,N4,67.1601795583989
4,N5,67.19392959046638
4,N6,67.16341956805653
4,N7,67.16017959095085
4,N8,67.1637795148141
4,N9,67.16017950597237
5,N1,67.12817295966823
5,N2,67.16341056515395
5,N3,67.15670518997636
5,N4,67.16341053148474
5,N5,67.19828556515468
5,N6,67.16675853966187
5,N7,67.16341056515395
5,N8,67.1671304775902
5,N9,67.1634104679423
6,N1,67.13865314128961
6,N2,67.17310324094458
6,N3,67.16155149223873
6,N4,67.17310320221317
6,N5,67.21135324198028
6,N6,67.17677520611846
6,N7,67.17310324094458
6,N8,67.1771830656648
6,N9,67.17310307017064
7,N1,67.15203058549682
7,N2,67.1851681878315
7,N3,67.1675812697494
7,N4,67.18516813378858
7,N5,67.23016819176118
7,N6,67.18909438110893
7,N7,67.1851681878315
7,N8,67.18730372688437
7,N9,67.18483064478862
8,N1,67.15601623477781
8,N2,67.18784135766876
8,N3,67.16847283832641
8,N4,67.18784127445825
8,N5,67.23846636666275
8,N6,67.19073251674439
8,N7,67.18784135766876
8,N8,67.18739538530633
8,N9,67.18596432467216
9,N1,67.14592306876763
9,N2,67.17643568421951
9,N3,67.16321754632997
9,N4,67.1764356021871
9,N5,67.22874819498193
9,N6,67.17594509178294
9,N7,67.17643568421951
9,N8,67.16834445434655
9,N9,67.17643526316118
10,N1,60.02340549265323
10,N2,60.05140462129421
10,N3,60.05140452087532
10,N4,60.05140454781202
10,N5,60.10202960812717
10,N6,60.04681453133094
10,N7,60.05140462129532
10,N8,60.03336851343417
10,N9,60.051404520925786
11,N1,60.01318380060005
11,N2,70.45004305682747
11,N3,48.93286059993712
11,N4,60.03030510756949
11,N5,63.68012108904085
11,N6,56.12485701102008
11,N7,70.45004305682747
11,N8,44.63956623634732
11,N9,48.93286059995801
12,N1,60.01071416882422
12,N2,74.52759202508146
12,N3,44.58093507170156
12,N4,60.02510335367766
12,N5,65.084500883232
12,N6,54.58931798370952
12,N7,74.52759202508146
12,N8,38.61053887518147
12,N9,44.58223747895442
13,N1,60.00953878695278
13,N2,74.52933564356101
13,N3,44.578910350987535
13,N4,60.0230150954518
13,N5,65.08261164558047
13,N6,54.58371991694616
13,N7,74.52933564356101
13,N8,38.59779689138413
13,N9,44.57921482786765
14,N1,60.008436960198466
14,N2,84.50760140208708
14,N3,33.94938812852101
14,N4,60.02133644812556
14,N5,68.52872528734443
14,N6,50.84905969640306
14,N7,84.50760140208777
14,N8,23.87620388521931
14,N9,33.94944181825343
15,N1,60.00716882397171
15,N2,74.5133395182612
15,N3,44.586408748997385
15,N4,60.0195876845686
15,N5,65.07427888540141
15,N6,54.58592337022732
15,N7,74.5133395182612
15,N8,38.6152870045162
15,N9,44.58782742548741
16,N1,60.00829219012293
16,N2,70.40585754374804
16,N3,48.96405383791632
16,N4,60.0226219098614
16,N5,63.65813779946474
16,N6,56.129875575423576
16,N7,70.40585754374804
16,N8,44.68556193313628
16,N9,48.964053837937165
17,N1,60.019127362470634
17,N2,60.045079794835985
17,N3,60.045079662312524
17,N4,60.045079702466786
17,N5,60.09514225628554
17,N6,60.040041930118946
17,N7,60.04507979483407
17,N8,60.026007150126816
