hour,node,shed_mw,bound_mw,marginal_wtp_eur_per_mwh,xi_shed_dual
1,N1,-9.976858225011033e-09,0.0,4000.0,-19413.559553199742
1,N2,-9.976858022533508e-09,0.0,4000.0,-19407.930740226057
1,N3,-9.976858082477787e-09,0.0,4000.0,-19407.759152199003
1,N4,-9.976858022533515e-09,0.0,4000.0,-52002.45262848507
1,N5,-9.976830964151658e-09,371.25,3999.999999731264,9.754561589571949e-09
1,N6,-9.976831161836143e-09,35.64,3999.9999972006644,7.443349891373037e-09
1,N7,-9.976858022533508e-09,0.0,4000.0,-19407.79645026727
1,N8,-9.976831159506557e-09,39.6,3999.9999974805983,7.699014902235877e-09
1,N9,-9.976858022533518e-09,0.0,4000.0,-19407.91707774573
2,N1,-9.976858255809922e-09,0.0,4000.0,-19406.780660994726
2,N2,-9.976858051018682e-09,0.0,4000.0,-19401.021320017604
2,N3,-9.976858096720307e-09,0.0,4000.0,-19402.18642664217
2,N4,-9.976858051018687e-09,0.0,4000.0,-19403.201329061172
2,N5,-9.976831002644814e-09,354.375,3999.999999718467,9.742874046218231e-09
2,N6,-9.976831191340309e-09,34.02,3999.999997067363,7.321604648105007e-09
2,N7,-9.976858051018682e-09,0.0,4000.0,-19400.996287267273
2,N8,-9.976831189116923e-09,37.8,3999.999997360627,7.589444183294663e-09
2,N9,-9.97685805101869e-09,0.0,4000.0,-19402.143220458758
3,N1,-9.976858278656682e-09,0.0,4000.0,-19398.548919588546
3,N2,-9.976858071551598e-09,0.0,4000.0,-19392.725928135806
3,N3,-9.97685810698673e-09,0.0,4000.0,-19394.139056415755
3,N4,-9.976858071551603e-09,0.0,4000.0,-19394.93132086687
3,N5,-9.976831029853285e-09,343.125,3999.9999997092364,9.734443687077845e-09
3,N6,-9.976831212556047e-09,32.94,3999.9999969712107,7.23378840705921e-09
3,N7,-9.976858071551598e-09,0.0,4000.0,-19392.730148521896
3,N8,-9.976831210403472e-09,36.6,3999.9999972740898,7.510409566353458e-09
3,N9,-9.976858071551603e-09,0.0,4000.0,-19394.062378902985
4,N1,-9.97685829123715e-09,0.0,4000.0,-19390.980853915422
4,N2,-9.976858082589458e-09,0.0,4000.0,-19385.104939612862
4,N3,-9.976858112505644e-09,0.0,4000.0,-19386.619928419695
4,N4,-9.976858082589463e-09,0.0,4000.0,-19387.325259702215
4,N5,-9.976831044230717e-09,337.5,3999.99999970439,9.730017748529142e-09
4,N6,-9.976831223937085e-09,32.4,3999.999996920731,7.187684880510165e-09
4,N7,-9.976858082589458e-09,0.0,4000.0,-19385.12305209937
4,N8,-9.976831221819916e-09,36.0,3999.999997228658,7.468916392459323e-09
4,N9,-9.976858082589463e-09,0.0,4000.0,-19386.532721656433
5,N1,-9.97685827070462e-09,0.0,4000.0,-19384.841500561506
5,N2,-9.976858063599393e-09,0.0,4000.0,-19378.95195142465
5,N3,-9.97685810301064e-09,0.0,4000.0,-19380.69414677578
5,N4,-9.976858063599398e-09,0.0,4000.0,-19381.221940919277
5,N5,-9.976831018568722e-09,348.75,3999.999999713926,9.7387268534153e-09
5,N6,-9.976831204267818e-09,33.48,3999.9999970200624,7.278404723074414e-09
5,N7,-9.976858063599393e-09,0.0,4000.0,-19378.971812416657
5,N8,-9.976831202079838e-09,37.2,3999.999997318056,7.550564250767136e-09
5,N9,-9.9768580635994e-09,0.0,4000.0,-19380.57838287952
6,N1,-9.976858209106828e-09,0.0,4000.0,-19372.42270723784
6,N2,-9.976858006629024e-09,0.0,4000.0,-19366.460129058887
6,N3,-9.976858074525588e-09,0.0,4000.0,-19368.659346353295
6,N4,-9.97685800662903e-09,0.0,4000.0,-19368.878974869127
6,N5,-9.976830941582372e-09,382.5,3999.999999739168,9.761780366349245e-09
6,N6,-9.976831145259422e-09,36.72,3999.9999972829983,7.518545482803287e-09
6,N7,-9.976858006629024e-09,0.0,4000.0,-19366.470319128137
6,N8,-9.976831142859041e-09,40.8,3999.9999975546984,7.76669093452308e-09
6,N9,-9.976858006629034e-09,0.0,4000.0,-19368.495834668927
7,N1,-9.976858123475943e-09,0.0,4000.0,-19335.289569039192
7,N2,-9.976857928710901e-09,0.0,4000.0,-19328.48838334609
7,N3,-9.976858035566849e-09,0.0,4000.0,-19332.213389923163
7,N4,-9.97685792871091e-09,0.0,4000.0,-19331.80792021986
7,N5,-9.976830823715941e-09,450.0,3999.9999997782925,9.79751331139686e-09
7,N6,-9.97683106566718e-09,43.2,3999.9999976905483,7.890763660382952e-09
7,N7,-9.976857928710901e-09,0.0,4000.0,-19328.45464689543
7,N8,-9.976831074709897e-09,48.0,3999.9999979214936,8.101687294344784e-09
7,N9,-9.976857928710951e-09,0.0,4000.0,-19331.85095354334
8,N1,-9.976858094860292e-09,0.0,4000.0,-19303.468632657994
8,N2,-9.976857907809042e-09,0.0,4000.0,-19296.92449945208
8,N3,-9.976858026230223e-09,0.0,4000.0,-19300.654806537936
8,N4,-9.976857907809053e-09,0.0,4000.0,-19300.396240187987
8,N5,-9.976830769626601e-09,506.25,3999.9999998029266,9.820011832352766e-09
8,N6,-9.976831050817162e-09,48.6,3999.999997947154,8.125123253673878e-09
8,N7,-9.976857907809042e-09,0.0,4000.0,-19296.8611832774
8,N8,-9.976831072536942e-09,54.0,3999.999998152439,8.312610928306569e-09
8,N9,-9.976857912204894e-09,0.0,4000.0,-19300.030706543108
9,N1,-9.976858166375212e-09,0.0,4000.0,-19361.30842736004
9,N2,-9.976857987039342e-09,0.0,4000.0,-19355.181016335664
9,N3,-9.976858064730817e-09,0.0,4000.0,-19360.29703593385
9,N4,-9.976857987039354e-09,0.0,4000.0,-19358.931641393618
9,N5,-9.97683083910144e-09,523.125,3999.999999809284,9.82581790227687e-09
9,N6,-9.976831150154761e-09,50.22,3999.999998013375,8.185603148716677e-09
9,N7,-9.976857987039342e-09,0.0,4000.0,-19355.200116591688
9,N8,-9.976831194932698e-09,55.8,3999.9999982120376,8.367042833845088e-09
9,N9,-9.976857987039365e-09,0.0,4000.0,-19360.127177320337
10,N1,-9.976899952749713e-09,0.0,4000.0,-19314.35642944279
10,N2,-9.976899788780698e-09,0.0,4000.0,-19301.581452872753
10,N3,-9.976899788780711e-09,0.0,4000.0,-19323.873636719076
10,N4,-9.976899788780708e-09,0.0,4000.0,-19313.121256666236
10,N5,-9.976872748848539e-09,506.25,3999.999999802926,9.820011832352766e-09
10,N6,-9.97687307293496e-09,48.6,3999.9999979471454,8.12512325367388e-09
10,N7,-9.976899788780698e-09,0.0,4000.0,-19301.805317498813
10,N8,-9.976873151863084e-09,54.0,3999.999998152431,8.312610928306564e-09
10,N9,-9.976899788780711e-09,0.0,4000.0,-19323.751707234755
11,N1,-9.976900012608499e-09,0.0,4000.0,-19494.462337434954
11,N2,-9.976838323371484e-09,0.0,4000.0,-19635.041586286214
11,N3,-9.976965147929304e-09,0.0,4000.0,-19410.822134202514
11,N4,-9.976899912342787e-09,0.0,4000.0,-19494.57976433564
11,N5,-9.976851585828955e-09,495.0,3999.9999997984473,9.815921192178964e-09
11,N6,-9.97689622280311e-09,47.52,3999.9999979004847,8.082512418530085e-09
11,N7,-9.976838323371484e-09,0.0,4000.0,-19635.63138885111
11,N8,-9.97696375269882e-09,52.8,3999.9999981104233,8.274261176677154e-09
11,N9,-9.976965147929304e-09,0.0,4000.0,-19410.98956624863
12,N1,-9.976900027479407e-09,0.0,4000.0,-19745.605502641032
12,N2,-9.97681512706111e-09,0.0,4000.0,-18629.36371143807
12,N3,-9.976989585251678e-09,0.0,4000.0,-23418.403634818464
12,N4,-9.976899943622094e-09,0.0,4000.0,-19746.174028381884
12,N5,-9.97684361244641e-09,483.75,3999.9999997937603,9.811640289671499e-09
12,N6,-9.976904905869167e-09,46.44,3999.999997851657,8.037919684077273e-09
12,N7,-9.97681512706111e-09,0.0,4000.0,-18629.83244757958
12,N8,-9.976997600466085e-09,51.6,3999.9999980664734,8.234127715669637e-09
12,N9,-9.976989584247415e-09,0.0,4000.0,-23418.00750263867
13,N1,-9.976900028310827e-09,0.0,4000.0,-19809.341192337793
13,N2,-9.976815076495495e-09,0.0,4000.0,-18556.16562088387
13,N3,-9.976989606784916e-09,0.0,4000.0,-23548.12186888969
13,N4,-9.976899943747693e-09,0.0,4000.0,-19809.940925736457
13,N5,-9.976843601720425e-09,472.5,3999.99999978885,9.807155534663677e-09
13,N6,-9.976904936962227e-09,45.36,3999.9999978005058,7.991203486079089e-09
13,N7,-9.976815076495495e-09,0.0,4000.0,-18556.736314796133
13,N8,-9.976997718823474e-09,50.4,3999.999998020437,8.192083137471283e-09
13,N9,-9.976989605340757e-09,0.0,4000.0,-23547.845856448257
14,N1,-9.976900039422144e-09,0.0,4000.0,-19944.513125120902
14,N2,-9.976815162717787e-09,0.0,4000.0,-18538.55579380262
14,N3,-9.976989557021119e-09,0.0,4000.0,-23580.68519383841
