hour,line,flow_mw,limit_mw,abs_utilization,mu_upper_dual,mu_lower_dual
1,L14,134.16347517405305,400.0,0.3354086879351326,-3.502915329046296e-09,0.0
1,L45,154.1793863799665,400.0,0.3854484659499163,-4.6019354049147694e-09,0.0
1,L46,-19.95591120251534,180.0,0.11086617334730743,-7.951059980817442e-09,1.2425329792090634e-08
1,L69,-55.535834811914135,180.0,0.3085324156217452,-5.239273907491994e-09,1.88354585543868e-08
1,L57,-217.01061361662815,400.0,0.5425265340415704,0.0,9.613034002389059e-09
1,L93,-10.113199407754504,400.0,0.02528299851938626,0.0,0.0
1,L72,-300.06000254320367,400.0,0.7501500063580092,0.0,2.5914068425914822e-08
1,L98,-45.362591253616934,210.0,0.21601233930293778,-4.05660318709803e-09,1.1798326168172668e-08
1,L78,83.10938892998013,210.0,0.39575899490466726,-1.8289315223786654e-08,2.2448496455402392e-09
2,L14,125.70303394155705,400.0,0.31425758485389266,-3.0852457952977824e-09,0.0
2,L45,143.05142014316786,400.0,0.35762855035791963,-3.9687367832856e-09,0.0
2,L46,-17.28838619825146,180.0,0.09604658999028588,-8.192891587148149e-09,1.2059021893824826e-08
2,L69,-51.24831237557397,180.0,0.28471284653096646,-5.521181727618743e-09,1.7877389092841415e-08
2,L57,-211.26357985346525,400.0,0.5281589496336632,0.0,9.017308616158027e-09
2,L93,-0.06069952772648891,400.0,0.00015174881931622226,0.0,0.0
2,L72,-300.06000254316365,400.0,0.7501500063579091,0.0,2.5914068447936696e-08
2,L98,-51.12756524059004,210.0,0.24346459638376208,-3.745190095397219e-09,1.2592078953356261e-08
2,L78,88.85642269306177,210.0,0.4231258223479132,-1.9627996160958495e-08,2.009968784736436e-09
3,L14,112.17745137320136,400.0,0.2804436284330034,-2.470346134755585e-09,0.0
3,L45,132.42294364578862,400.0,0.33105735911447154,-3.413889606815002e-09,0.0
3,L46,-20.185492269453505,180.0,0.11214162371918614,-7.929613139268007e-09,1.2458890405161315e-08
3,L69,-53.0654161335098,180.0,0.29480786740838777,-5.400178219562961e-09,1.8276436230690433e-08
