hour,line,flow_mw,limit_mw,abs_utilization,mu_upper_dual,mu_lower_dual
1,L12,362.3132562375765,400.0,0.9057831405939413,1.172928638844865e-09,-9.565558537169277e-09
1,L14,224.7101285951326,400.0,0.5617753214878315,8.111255649531206e-09,-9.469676544275664e-09
1,L15,237.76156616920798,400.0,0.59440391542302,7.96985977521404e-09,-9.479848586220026e-09
1,L23,101.8245359044407,400.0,0.25456133976110173,8.889745420079085e-09,-9.339672307692738e-09
1,L34,-149.81547403204814,240.0,0.6242311418002006,9.1506301142931e-09,-6.31964604067018e-09
1,L45,-178.7715113067037,240.0,0.7448812971112654,9.209196886406023e-09,-4.580506979542362e-09
2,L12,364.25832663347353,400.0,0.9106458165836838,1.0091033123851747e-09,-9.565947792558221e-09
2,L14,220.8119539381324,400.0,0.552029884845331,8.156574616182657e-09,-9.465990410017062e-09
2,L15,236.18025382005416,400.0,0.5904506345501354,8.004540200681744e-09,-9.477522032083579e-09
2,L23,90.94895352573336,400.0,0.2273723838143334,8.926832751978948e-09,-9.325815151691063e-09
2,L34,-151.6910530895388,240.0,0.6320460545397449,9.153475292530301e-09,-6.265255488535635e-09
2,L45,-175.12221465558514,240.0,0.7296758943982714,9.201953059898302e-09,-4.8978872638110284e-09
3,L12,360.7256049121167,400.0,0.9018140122802918,2.2300934989762767e-09,-9.562629729757641e-09
3,L14,217.10304107444358,400.0,0.542757602686109,8.199782308158495e-09,-9.462251554356217e-09
3,L15,232.42072689812736,400.0,0.5810518172453184,8.055308947132319e-09,-9.473926049160795e-09
3,L23,86.65607710809435,400.0,0.21664019277023588,8.937777325017587e-09,-9.321422830631445e-09
3,L34,-150.58392869140786,240.0,0.6274330362141994,9.148646005402311e-09,-6.3564397866890075e-09
3,L45,-172.13602008468246,240.0,0.7172334170195103,9.195204367252042e-09,-5.15749959568409e-09
4,L12,348.1135036312719,400.0,0.8702837590781798,4.08325464558983e-09,-9.554780299277998e-09
4,L14,208.50784225541764,400.0,0.5212696056385441,8.281888409336082e-09,-9.45446399045502e-09
