iteration,regularization_stage,dual_tikhonov_gamma,proximal_coefficient_eur_per_mw2_day,complementarity_epsilon,investor,termination,solve_seconds,preparation_seconds,attempt_count,retry_status,optimistic_mpec_profit_eur_per_day,max_access_shadow_price_eur_per_mw_day,strong_duality_gap,max_complementarity_product,sum_complementarity_products,max_original_nodal_balance_residual_mw,total_absolute_original_nodal_balance_residual_mwh,max_hourly_system_balance_residual_mw,signed_primal_dual_gap_eur_per_day,total_power_mw,total_energy_mwh,max_rel_delta_power,max_rel_delta_energy,abs_capacity_step_mw_equivalent,abs_offer_step_mw,abs_price_step_eur_per_mwh,converged_sweep_streak,max_undamped_delta_power_mw,max_undamped_delta_energy_mwh,max_undamped_rel_delta_power,max_undamped_rel_delta_energy,undamped_capacity_residual_mw_equivalent,undamped_offer_residual_mw,undamped_price_residual_eur_per_mwh
1,,,,,I1,optimal,19.79096860002028,1.7242364999838173,1,not_needed,18818.942083856105,7.937987954990103e-08,0.01647841208614409,0.0,0.0,0.0,0.0,0.0,0.01647841208614409,46.795541059858834,136.7987432004825,21.401727957374522,26.235173288110293,,,,,85.60691182949809,,,,,,
1,,,,,I2,optimal,2.1471046999795362,1.7244528000010177,1,not_needed,17872.66960513642,7.318693131211014e-08,7.568771252408624e-05,0.0,0.0,0.0,0.0,0.0,7.568771252408624e-05,46.79554221367951,136.7987424016847,18.610037154877954,24.117760451658558,,,,,74.44014861951182,,,,,,
1,,,,,I3,optimal,2.202112299972214,1.7164478999911807,1,not_needed,124270.12869688631,5.376038577727604e-05,0.001079675741493702,0.0,0.0,0.0,0.0,0.0,0.001079675741493702,32.998125556129594,116.22400740797313,9.419061142856341,15.862511399318564,,,,,37.676244571425364,,,,,,
1,,,,,I4,optimal,2.171404500026256,1.722411499998998,1,not_needed,183790.459755108,8.042938317625441e-08,0.001513053197413683,0.0,0.0,0.0,0.0,0.0,0.001513053197413683,46.79554405035985,136.79875155994603,21.774539520167355,32.50000095592259,,,,,87.09815808066942,,,,,,
2,,,,,I1,optimal,148.4945851000375,1.4978843000135385,1,not_needed,5398.060546077817,7.048430919381343e-08,0.0164075146894902,0.0,0.0,0.0,0.0,0.0,0.0164075146894902,50.24490941693542,141.9424360303257,0.12202456255608567,0.09512827530019696,,,,,9.277866724383006,,,,,,
2,,,,,I2,optimal,3.630997699976433,1.468445900012739,1,not_needed,5122.252288582288,7.790327547332595e-08,0.00033726386027410626,0.0,0.0,0.0,0.0,0.0,0.00033726386027410626,50.24490369615139,141.94242271054753,0.15630866354837605,0.12137677270895153,,,,,11.304110658293762,,,,,,
2,,,,,I3,optimal,3.982011899992358,1.510479899996426,1,not_needed,125442.88138081918,8.714140733504121e-06,0.001089433440938592,0.0,0.0,0.0,0.0,0.0,0.001089433440938592,36.35256751872872,121.36772411610289,0.20404882261685342,0.1643341285279648,,,,,5.777445692239061,,,,,,
2,,,,,I4,optimal,3.2045065999845974,1.4750715999980457,1,not_needed,186018.03671884522,3.107779443790596e-06,0.0014294112916104496,0.0,0.0,0.0,0.0,0.0,0.0014294112916104496,50.24491214321484,141.9424721984268,0.24043677741963315,0.237661347840841,,,,,20.94160044810194,,,,,,
3,,,,,I1,optimal,3.245752499962691,1.447623800020665,1,not_needed,4877.8583685079475,7.16368396527431e-06,0.000323996355291456,0.0,0.0,0.0,0.0,0.0,0.000323996355291456,50.2686441526731,141.94241371784557,0.03893206010396917,0.038932038999544706,,,,,0.6387743161228512,,,,,,
3,,,,,I2,optimal,4.890673699963372,1.4993403000407852,1,not_needed,4631.433076762266,8.23038118262763e-06,0.0003310859319753945,0.0,0.0,0.0,0.0,0.0,0.0003310859319753945,50.268632859347136,141.94240034410652,0.05351858113614271,0.033243449363200554,,,,,1.5002741487876294,,,,,,
