investor,node,x_power_mw,x_energy_mwh,ratio_hours,share_of_node_limit,last_best_response_access_shadow_price_eur_per_mw_day
I1,N1,0.0,0.0,0.0,0.0,5.3530038479424416e-08
I1,N2,0.0,0.0,0.0,0.0,1.1226559374722217e-07
I1,N3,2.2191301635394676,8.308420902095422,3.743998904887877,0.011095650817697337,2.397725036973886e-07
I1,N4,0.0,0.0,0.0,0.0,5.9227296824936736e-08
I1,N5,0.0,0.0,0.0,0.0,7.176741262996174e-08
I1,N6,20.18927601309028,64.41807008522743,3.1907072865545145,0.1009463800654514,-1.8127316688891653e-08
I1,N7,0.0,0.0,0.0,0.0,1.0935081883375635e-07
I1,N8,26.87131077273983,65.52034303993108,2.43830096693309,0.13435655386369916,-6.65771432229934e-08
I1,N9,0.9864485181108146,3.6932552047368365,3.743991842382136,0.0049322425905540725,8.192113619772166e-08
I2,N1,0.0,0.0,0.0,0.0,1.3548990784740402e-05
I2,N2,0.0,0.0,0.0,0.0,1.3573764957176452e-05
I2,N3,4.4973325975963885,16.815708772960562,3.739040510801394,0.022486662987981944,5.680165007922792e-06
I2,N4,0.0,0.0,0.0,0.0,1.3549226124862841e-05
I2,N5,0.0,0.0,0.0,0.0,1.3482428988872597e-05
I2,N6,18.02530420226325,56.32463444350063,3.124753613668752,0.09012652101131625,-1.4831757500813062e-06
I2,N7,0.0,0.0,0.0,0.0,1.3570327838284965e-05
I2,N8,23.221787907905792,51.87068441432754,2.233707612008131,0.11610893953952896,-4.566618814342264e-06
I2,N9,4.5216363198595975,16.928998937817163,3.7439983537514645,0.022608181599297988,5.2509279834049e-06
I3,N1,0.0,0.0,0.0,0.0,-2.7454434105550474e-07
I3,N2,0.0,0.0,0.0,0.0,-1.7375335284467834e-07
I3,N3,14.707160188810459,49.16116400561583,3.3426686984084637,0.07353580094405229,3.192370407699216e-07
I3,N4,0.0,0.0,0.0,0.0,-2.759733703739478e-07
I3,N5,0.0,0.0,0.0,0.0,-2.702577199618881e-07
I3,N6,4.472721233632895,19.131964726533848,4.277477563920124,0.022363606168164477,-6.702804793278448e-08
I3,N7,0.0,0.0,0.0,0.0,-2.6516578624252417e-07
I3,N8,4.14173183152197,8.90667669573996,2.150471604161539,0.020708659157609853,-1.3040617270356902e-07
I3,N9,13.366460535360225,44.16613589892678,3.3042506490097163,0.06683230267680113,9.636950465082164e-08
I4,N1,0.0005084789048623909,0.0010189141685879592,2.003847473011111,2.5423945243119542e-06,1.0473179917302066e-08
I4,N2,0.0022518680167536837,0.004504712610708615,2.0004336742624265,1.1259340083768418e-05,1.051739978750292e-08
I4,N3,0.00856003429120839,0.024802736613421274,2.8975043521607153,4.280017145604195e-05,-1.5123154405805513e-05
I4,N4,0.0005070339081156364,0.0010160242341308004,2.0038585543653253,2.535169540578182e-06,1.047289317540203e-08
I4,N5,0.0013457733791118645,0.0026925465288629297,2.0007428967274272,6.728866895559322e-06,0.0
I4,N6,11.99104037824215,45.26700311317042,3.7750688585210503,0.05995520189121075,3.882199309162817e-06
I4,N7,0.0022372249001696583,0.004475591921768932,2.0005105080984613,1.1186124500848292e-05,1.0337589687882533e-08
I4,N8,13.044466068959487,33.22033970733736,2.5466998443415196,0.06522233034479744,6.511071701023046e-06
I4,N9,25.23874508545225,63.45604077951564,2.5142312173077115,0.12619372542726126,4.970737764854348e-06
