unit,soc_hour,node,soc_mwh,delta_soc_capacity_dual,rho_periodicity_dual
I1,0,N1,4.3332746165756545e-06,-0.6040416668037009,-65.63366037816591
I1,1,N1,4.272264032159997e-06,-0.5947280439902595,-65.63366037816591
I1,2,N1,4.211235525663484e-06,-0.585666343621119,-65.63366037816591
I1,3,N1,4.149812624916602e-06,-0.5767873682160395,-65.63366037816591
I1,4,N1,4.087614493575868e-06,-0.5680221232367982,-65.63366037816591
I1,5,N1,4.024251598177256e-06,-0.5593055632553443,-65.63366037816591
I1,6,N1,3.959321047576451e-06,-0.5505768602401826,-65.63366037816591
I1,7,N1,3.892401394274605e-06,-0.5417789369147158,-65.63366037816591
I1,8,N1,3.823046661045754e-06,-0.5328581912988012,-65.63366037816591
I1,9,N1,3.7507792772212296e-06,-0.5237650711147336,-65.63366037816591
I1,10,N1,3.885299989828815e-06,-0.5406262505937474,-65.63366037816591
I1,11,N1,4.016423301908342e-06,-0.5579596183084962,-65.63366037816591
I1,12,N1,4.145330499832205e-06,-0.5759701447814746,-65.63366037816591
I1,13,N1,4.273136882533624e-06,-0.5948978709842243,-65.63366037816591
I1,14,N1,4.4009260705322895e-06,-0.6150295009723333,-65.63366037816591
I1,15,N1,4.529781183255259e-06,-0.6367149278112809,-65.63366037816591
I1,16,N1,4.660816009418658e-06,-0.6603901421548947,-65.63366037816591
I1,17,N1,4.795209147586072e-06,-0.6866081371905605,-65.63366037816591
I1,18,N1,4.7228187313589186e-06,-0.6720052749884715,-65.63366037816591
I1,19,N1,4.6533128755233895e-06,-0.6586401273431469,-65.63366037816591
I1,20,N1,4.5862135527386486e-06,-0.646304879008259,-65.63366037816591
I1,21,N1,4.521074006502118e-06,-0.6348219226713948,-65.63366037816591
I1,22,N1,4.457471695161118e-06,-0.6240403082027934,-65.63366037816591
I1,23,N1,4.395002318841148e-06,-0.6138321079665993,-65.63366037816591
I1,24,N1,4.3332746165756545e-06,-0.6040925368185144,-65.63366037816591
I1,0,N2,3.1513532099263343e-06,-0.718182931395708,-71.95627634588266
I1,1,N2,3.2744324093005807e-06,-0.7461891942195599,-71.95627634588266
I1,2,N2,3.3975795266003557e-06,-0.7763604155607433,-71.95627634588266
I1,3,N2,3.522421738255096e-06,-0.8095224786364004,-71.95627634588266
I1,4,N2,3.6506636317254235e-06,-0.8466999914254049,-71.95627634588266
I1,5,N2,3.7841737846147044e-06,-0.889253048838306,-71.95627634588266
I1,6,N2,3.925099260990467e-06,-0.9391019924422378,-71.95627634588266
I1,7,N2,4.076033714494648e-06,-0.9992279515097726,-71.95627634588266
I1,8,N2,4.240287419580247e-06,-1.072740471862236,-71.95627634588266
I1,9,N2,4.422360722041587e-06,-1.1397842897452473,-71.95627634588266
I1,10,N2,6.30836097469287e-06,-13.326547678087238,-71.95627634588266
I1,11,N2,5.147990546054917e-06,-1.570995990316068,-71.95627634588266
I1,12,N2,4.405690940223182e-06,-0.9847319361671589,-71.95627634588266
I1,13,N2,3.787537913742414e-06,-0.7455895200345561,-71.95627634588266
I1,14,N2,2.042363695535008e-06,-0.6003984641037939,-71.95627634588266
I1,15,N2,1.3419225088641751e-06,-0.49012985272402876,-71.95627634588266
I1,16,N2,2.2813777244726682e-07,-0.38482768268637946,-71.95627634588266
I1,17,N2,2.118415229185372e-06,-0.5518848541887595,-71.95627634588266
I1,18,N2,2.301579159296588e-06,-0.5703545041539004,-71.95627634588266
I1,19,N2,2.4669019939838317e-06,-0.5940800207365164,-71.95627634588266
I1,20,N2,2.618917629895042e-06,-0.6179417131736886,-71.95627634588266
I1,21,N2,2.760961731464206e-06,-0.642011958789205,-71.95627634588266
I1,22,N2,2.8956498460541564e-06,-0.6665659834007148,-71.95627634588266
I1,23,N2,3.025150103666099e-06,-0.691956927999984,-71.95627634588266
