hour,lambda_system,system_net_injection_residual_mw
1,67.1500005891342,-3.0785402813105436e-14
2,67.15000056068436,8.827930609838432e-15
3,67.15000052231944,-5.3073931497677124e-14
4,67.150000484195,-6.402996348665568e-14
5,67.15000053227517,8.523061442499871e-16
6,67.15000059405669,-5.0438373162910424e-14
7,67.15000064452687,-1.6825296280365638e-14
8,67.1500006612055,-1.9740394731256027e-14
9,67.15000061037863,1.3547428653001045e-14
10,60.00000075371255,5.5522417166503003e-14
11,60.00000059245953,1.6066383830061232e-14
12,60.000000587359025,-4.210391841595841e-14
13,60.000000580006294,-1.8000961315341123e-14
14,60.000000572368975,1.3923842815571466e-14
15,60.0000005721668,4.1989108632142026e-14
16,60.00000057452729,-3.5457279519155444e-14
17,60.00000062305871,-1.1464322537521794e-14
18,67.15000057945399,1.2228993283237757e-14
19,67.15000062416559,-3.176784095176526e-14
20,67.15000072829145,5.740641925417952e-14
21,67.15000074489859,-3.758180681630485e-14
22,67.15000066307321,4.363762564093194e-14
23,67.15000062529495,8.011752860640776e-14
24,67.1500006037775,5.594635315966706e-14
