unit,hour,node,soc_start_mwh,soc_end_mwh,p_charge_mw,p_discharge_mw,net_injection_mw,lambda_eur_per_mwh,spot_revenue_eur,degradation_cost_eur,rho_charge_dual,sigma_discharge_dual,gamma_soc_transition_dual
I2,1,N1,7.145205773521476e-06,7.071497599270446e-06,1.4366180251100685e-07,1.948523816316477e-07,5.1190579120640844e-08,67.1500005891342,3.437447418109153e-06,2.538856381069909e-06,-0.44068497806917334,-0.44517668818346534,-65.36674499246317
I2,2,N1,7.071497599270446e-06,6.997780068599549e-06,1.4365879377589445e-07,1.9485850329984562e-07,5.119970952395117e-08,67.15000056068436,3.438060523240197e-06,2.5388797280680507e-06,-0.4406798382900136,-0.4451829293254836,-65.36632169887858
I2,3,N1,6.997780068599549e-06,6.923838827070457e-06,1.4358691566802305e-07,1.9500492454032198e-07,5.141800887229893e-08,67.15000052231944,3.452719322631499e-06,2.5394388015625877e-06,-0.4406711094357065,-0.4451995123459472,-65.35689737415753
I2,4,N1,6.923838827070457e-06,6.849458270376269e-06,1.43446092657879e-07,1.9529274905895724e-07,5.184665640107825e-08,67.150000484195,3.4815030024362966e-06,2.540541312876272e-06,-0.4406564465159886,-0.44522927289083114,-65.33842017864534
I2,5,N1,6.849458270376269e-06,6.774420320058052e-06,1.4323617521596518e-07,1.9572416165985705e-07,5.2487986443891866e-08,67.15000053227517,3.5245683176453907e-06,2.5422025265686666e-06,-0.44063510240588144,-0.4452732981729984,-65.31080709438778
I2,6,N1,6.774420320058052e-06,6.698503157864163e-06,1.4295694068881457e-07,1.9630246772318877e-07,5.3345527034374197e-08,67.15000059405669,3.5821521720484947e-06,2.544445563090025e-06,-0.4406068337076302,-0.44533221039896254,-65.27393749034863
I2,7,N1,6.698503157864163e-06,6.621479877849355e-06,1.426080881741111e-07,1.970321657108457e-07,5.44240775367346e-08,67.15000064452687,3.6545768416695087e-06,2.547301904137176e-06,-0.44057152574642156,-0.44540660534807713,-65.22764992917334
I2,8,N1,6.621479877849355e-06,6.543117034213653e-06,1.421892351246342e-07,1.9791904177876927e-07,5.572980665413506e-08,67.1500006612055,3.7422565536740235e-06,2.5508120767755264e-06,-0.4405290649320386,-0.44549721193495223,-65.17173945675438
I2,9,N1,6.543117034213653e-06,6.463173049099238e-06,1.4169991238020414e-07,1.9897029650373928e-07,5.727038412353515e-08,67.15000061037863,3.845706328852004e-06,2.5550265666295756e-06,-0.44047923657360266,-0.44560502725836554,-65.10595423364977
I2,10,N1,6.463173049099238e-06,6.617607670123769e-06,2.946128225854907e-07,1.1355831013689652e-07,-1.8105451244859419e-07,60.00000075371255,-1.0863270883378709e-05,3.0612834954179042e-06,-0.4543491380895715,-0.438118192843205,-65.02999031034328
I2,11,N1,6.617607670123769e-06,6.7701306673331535e-06,2.929332074127805e-07,1.1387608589352334e-07,-1.7905712151925714e-07,60.00000059245953,-1.0743427397239526e-05,3.051069699797279e-06,-0.45416818784280993,-0.4381501051461955,-64.97351982588478
I2,12,N1,6.7701306673331535e-06,6.921391272247128e-06,2.918265504562848e-07,1.1408814734907005e-07,-1.7773840310721476e-07,60.000000587359025,-1.0664304290829142e-05,3.0443602335401615e-06,-0.4540492922423511,-0.4381712727460751,-64.93603682696781
I2,13,N1,6.921391272247128e-06,7.072019784861556e-06,2.912731979324573e-07,1.1419499580872881e-07,-1.7707820212372852e-07,60.000000580006294,-1.0624692230130183e-05,3.041011453058896e-06,-0.4539899408113511,-0.43818190475112473,-64.91721383283078
I2,14,N1,7.072019784861556e-06,7.2226371846969695e-06,2.912634742242726e-07,1.1419687846804124e-07,-1.7706659575623135e-07,60.000000572368975,-1.0623995846721307e-05,3.040952645192354e-06,-0.453988912119716,-0.4381820887428372,-64.91688869638938
I2,15,N1,7.2226371846969695e-06,7.373864286502305e-06,2.917972085080986e-07,1.1409379989531732e-07,-1.7770340861278126e-07,60.0000005721668,-1.0662204618442865e-05,3.0441825630256193e-06,-0.45404618927485096,-0.4381718223999483,-64.93505860914149
I2,16,N1,7.373864286502305e-06,7.526330891912626e-06,2.9288372996657215e-07,1.138855216247333e-07,-1.7899820834183885e-07,60.00000057452729,-1.0739892603349686e-05,3.050769386934791e-06,-0.45416294133683516,-0.43815102874727346,-64.97188000872147
I2,17,N1,7.526330891912626e-06,7.680685383276528e-06,2.945423270274517e-07,1.1357155062283018e-07,-1.8097077640462152e-07,60.00000062305871,-1.0858246697032709e-05,3.060854082377114e-06,-0.45434166372185447,-0.4381194748445789,-65.02767437435662
I2,18,N1,7.680685383276528e-06,7.600667596872721e-06,1.41677206155746e-07,1.9901948167818796e-07,5.734227552244196e-08,67.15000057945399,3.850533834559188e-06,2.5552251587545044e-06,-0.4404769993416918,-0.44560997032977373,-65.10294115168199
I2,19,N1,7.600667596872721e-06,7.5222143263395935e-06,1.4216110304217936e-07,1.9797903494984741e-07,5.581793190766806e-08,67.15000062416559,3.7481741624395424e-06,2.5510510349402007e-06,-0.44052628102429786,-0.4455032452781582,-65.16802386790233
I2,20,N1,7.5222143263395935e-06,7.445083890054078e-06,1.4257443705673515e-07,1.9710298237089953e-07,5.4528545314164377e-08,67.15000072829145,3.661591857558811e-06,2.54758064570726e-06,-0.4405681943978435,-0.44541371555092935,-65.22322344663334
I2,21,N1,7.445083890054078e-06,7.369042647571839e-06,1.4291767232607291e-07,1.963842040175589e-07,5.346653169148599e-08,67.15000074489859,3.5902776429104284e-06,2.544764072577239e-06,-0.4406030428064049,-0.4453402962885893,-65.26878895981754
I2,22,N1,7.369042647571839e-06,7.293863406286298e-06,1.4319118530897354e-07,1.9581699452771703e-07,5.2625809218743485e-08,67.15000066307321,3.5338231239333897e-06,2.542561348775179e-06,-0.4406311415190377,-0.4452820342590979,-65.30492332612896
I2,23,N1,7.293863406286298e-06,7.219323965454802e-06,1.4339526937397518e-07,1.953969385357434e-07,5.2001669161768214e-08,67.15000062529495,3.4919121167291165e-06,2.540941559322889e-06,-0.4406532352467111,-0.4452376063430206,-65.33178815114002
I2,24,N1,7.219323965454802e-06,7.145205773521476e-06,1.435301419155523e-07,1.9512081086123974e-07,5.1590668945687446e-08,67.1500006037775,3.464313450852197e-06,2.5398821458259405e-06,-0.4406716920904816,-0.445203932563025,-65.34951131770259
I2,1,N2,3.425353976475792e-06,3.5493488995635447e-06,2.572199722683609e-07,1.0929014081428557e-07,-1.4792983145407536e-07,67.15000066235291,-9.933488280122914e-06,2.748825848119849e-06,-0.8611898296238106,-0.8170537229199938,-71.68561897227151
I2,2,N2,3.5493488995635447e-06,3.6727589427252967e-06,2.567234565016606e-07,1.0940259294787898e-07,-1.473208635537816e-07,67.15000063622192,-9.892596081365197e-06,2.745945370871547e-06,-0.8610238330356261,-0.8170873378829144,-71.6677161582899
