iteration,investor,node,x_power_mw,x_energy_mwh,proposed_x_power_mw,headroom_mw
1,I1,N1,3.000000046412202,6.000000107482945,6.630314534526883e-08,87.99999993059897
1,I1,N2,3.000000035513078,6.00000008050632,5.073296767846033e-08,87.9999999501242
1,I1,N3,20.666593751022504,72.14372671813983,25.237991072889294,23.76199082916625
1,I1,N4,3.000000046412503,6.000000107483571,6.630357531148969e-08,87.9999999305985
1,I1,N5,3.000000046394625,6.000000107473295,6.627803489911353e-08,87.99999993054772
1,I1,N6,3.000000044061357,6.000000105871206,6.294479494510703e-08,87.9999999378961
1,I1,N7,3.000000035621943,6.000000080764557,5.088848933169619e-08,87.99999995001312
1,I1,N8,52.00000048791724,257.1644291926441,70.00000069702463,0.48599986754226165
1,I1,N9,24.497801256391543,86.48776761728638,30.711144651987922,40.79945976466758
1,I2,N1,3.000000022988827,6.000000058867632,3.284118066623024e-08,87.99999993059897
1,I2,N2,3.00000001436271,6.000000080274142,2.0518156385628007e-08,87.9999999501242
1,I2,N3,3.0000290362513695,6.000136376551884,4.148035909845851e-05,23.76199082916625
1,I2,N4,3.000000022988991,6.000000058868594,3.284141499721791e-08,87.9999999305985
1,I2,N5,3.000000023057659,6.000000059150117,3.293951227027415e-08,87.99999993054772
1,I2,N6,3.00000001804254,6.000000069532693,2.577505663015988e-08,87.9999999378961
1,I2,N7,3.0000000143649417,6.0000000802899764,2.0521344642307935e-08,87.99999995001312
1,I2,N8,22.59999985314184,116.07359922281856,27.99999979020263,0.48599986754226165
1,I2,N9,12.031771414393434,51.19869492793355,12.902530591990622,40.79945976466758
1,I3,N1,3.0000000000000004,6.000000000000001,0.0,87.99999993059897
1,I3,N2,3.0000000000000004,6.000000000000001,0.0,87.9999999501242
1,I3,N3,29.034941536805047,58.06988307872556,37.19277362400721,23.76199082916625
1,I3,N4,3.0000000000000004,6.000000000000001,0.0,87.9999999305985
1,I3,N5,3.0000000000000004,6.000000000000001,0.0,87.99999993054772
1,I3,N6,3.0000000000000004,6.000000000000001,0.0,87.9999999378961
1,I3,N7,3.0000000000000004,6.000000000000001,0.0,87.99999995001312
1,I3,N8,13.77999986554327,60.521807678468036,15.399999807918958,0.48599986754226165
1,I3,N9,18.074561587418984,36.14912317990603,21.535087982027118,40.79945976466758
1,I4,N1,3.0000000000000004,6.000000000000001,0.0,87.99999993059897
1,I4,N2,3.0000000000000004,6.000000000000001,0.0,87.9999999501242
1,I4,N3,23.536444846754833,47.07288973897776,29.337778352506906,23.76199082916625
1,I4,N4,3.0000000000000004,6.000000000000001,0.0,87.9999999305985
1,I4,N5,3.0000000000000004,6.000000000000001,0.0,87.99999993054772
1,I4,N6,3.0000000000000004,6.000000000000001,0.0,87.9999999378961
1,I4,N7,3.0000000000000004,6.000000000000001,0.0,87.99999995001312
1,I4,N8,11.133999925855397,36.45369585630934,11.61999989407914,0.48599986754226165
1,I4,N9,4.5964059771284544,9.192811998493424,2.280579967326363,40.79945976466758
2,I1,N1,0.900000017499533,1.8000000557192923,5.1083887199794905e-09,96.39999890671461
2,I1,N2,0.9000000132786261,1.8000000470351352,3.74957519092935e-09,96.39999906085158
2,I1,N3,10.277143213082251,36.606966941612285,5.824521553964999,28.431448245682844
2,I1,N4,0.9000000163135652,1.8000000506418907,3.41402024197545e-09,96.39999891740027
2,I1,N5,0.9000000187937379,1.800000061039572,6.964786000939664e-09,96.39999893342724
2,I1,N6,0.9000000150107702,1.8000000459419387,2.560518638897468e-09,96.3999988523497
2,I1,N7,0.9000000132938198,1.800000047101934,3.7246238956216457e-09,96.39999906442208
2,I1,N8,52.34020076067038,257.8033853689098,52.48600087756458,0.003936482711949907
2,I1,N9,25.49657274296232,93.88956703418665,25.92461766577837,33.80845857342909
2,I2,N1,0.9000009117688322,1.8000020912341628,1.2926745486139554e-06,96.39999890671461
2,I2,N2,0.9000007834099037,1.8000021796977357,1.113001557896599e-06,96.39999906085158
2,I2,N3,1.5708063350106767,3.9923657247551763,0.9582823201932366,28.431448245682844
2,I2,N4,0.9000009115747201,1.8000020908623549,1.292397175208379e-06,96.39999891740027
2,I2,N5,0.9000009068644688,1.800002081848466,1.2856388157398743e-06,96.39999893342724
2,I2,N6,0.9000010031058651,1.8000023632967255,1.425275861284935e-06,96.3999988523497
2,I2,N7,0.9000007881992549,1.8000022048526478,1.119842531720535e-06,96.39999906442208
2,I2,N8,22.702059692441264,116.26528004204589,22.74579962356959,0.003936482711949907
2,I2,N9,13.404250057431497,49.60283110086006,13.992455190162097,33.80845857342909
2,I3,N1,0.9000000604725817,1.800000142624694,8.638940220417361e-08,96.39999890671461
2,I3,N2,0.9000000388623731,1.8000001043421863,5.551767549819428e-08,96.39999906085158
2,I3,N3,31.900989261973102,63.80197852986933,33.12929542990227,28.431448245682844
2,I3,N4,0.9000000511661094,1.8000001261882435,7.309444167438804e-08,96.39999891740027
2,I3,N5,0.9000000374333601,1.8000001015729574,5.3476228325583194e-08,96.39999893342724
2,I3,N6,0.9000000258943709,1.8000000803025673,3.699195800571347e-08,96.3999988523497
2,I3,N7,0.900000030487331,1.8000000888133705,4.355332975046511e-08,96.39999906442208
2,I3,N8,13.81061778791064,60.57931686227242,13.823739754639515,0.003936482711949907
2,I3,N9,24.261565394597074,48.523130795068035,26.913138454816256,33.80845857342909
2,I4,N1,0.9000001035444422,1.8000002520829634,1.4792063128578408e-07,96.39999890671461
2,I4,N2,0.9000001035975155,1.8000002522471947,1.4799645029994605e-07,96.39999906085158
2,I4,N3,27.819612944251123,55.639225946756426,29.655256414606676,28.431448245682844
2,I4,N4,0.9000001035453422,1.8000002520851426,1.4792191708186042e-07,96.39999891740027
2,I4,N5,0.9000001034811876,1.8000002519144442,1.4783026777874254e-07,96.39999893342724
2,I4,N6,0.900000103639302,1.800000252385812,1.4805614542737527e-07,96.3999988523497
2,I4,N7,0.9000001035975155,1.8000002522471947,1.479964502747789e-07,96.39999906442208
2,I4,N8,11.143185276265772,40.15048586599735,11.147121855013074,0.003936482711949907
2,I4,N9,3.029153231580014,6.05830652061167,2.3574734834878246,33.80845857342909
3,I1,N1,0.270000034758402,0.5400000719902215,4.215506010715906e-08,98.91999955379612
3,I1,N2,0.2700000215425131,0.5400001078050417,2.5084178974844037e-08,98.91999961398051
3,I1,N3,7.317586137667552,26.78126635255691,6.049204533918396,30.18355580662019
3,I1,N4,0.27000003502131686,0.5400000699544325,4.303892467829079e-08,98.91999955502544
3,I1,N5,0.2700000325233962,0.540000078091258,3.84075354268618e-08,98.91999956449058
3,I1,N6,0.2700000276705565,0.5400000794875174,3.3096179162235954e-08,98.91999954585452
3,I1,N7,0.27000002151071945,0.5400001077598909,2.503224779450643e-08,98.91999961508378
3,I1,N8,52.34295666304992,255.23288618951727,52.34413776406973,3.176629057577429e-05
3,I1,N9,25.721742954727667,95.8313243924557,25.818244474055675,31.242534809030047
3,I2,N1,0.2700002788564463,0.5400006471435994,7.608280815723375e-09,98.91999955379612
3,I2,N2,0.27000023956692865,0.5400006958543337,6.491367869948833e-09,98.91999961398051
3,I2,N3,0.6439608586892238,1.6827043113661149,0.24674136883717254,30.18355580662019
3,I2,N4,0.27000027978706265,0.5400006472679747,9.020923693122156e-09,98.91999955502544
3,I2,N5,0.27000027813648725,0.5400006480341875,8.681637958265974e-09,98.91999956449058
3,I2,N6,0.2700003012810339,0.5400007150243732,4.989632983833924e-10,98.91999954585452
3,I2,N7,0.27000024101219006,0.5400007036037395,6.503447931300734e-09,98.91999961508378
3,I2,N8,22.70288625580944,115.4941293334173,22.703240497252942,3.176629057577429e-05
3,I2,N9,14.338917734719121,50.9983672751559,14.739489596413815,31.242534809030047
3,I3,N1,0.27000005893239926,0.5400001378102401,5.827232102682766e-08,98.91999955379612
3,I3,N2,0.27000005145665884,0.5400001245031569,5.685420986151146e-08,98.91999961398051
3,I3,N3,32.767424315693034,65.53484863755526,33.138753624430144,30.18355580662019
3,I3,N4,0.2700000557368968,0.5400001317773463,5.769580555628223e-08,98.91999955502544
3,I3,N5,0.27000004995905,0.5400001217717111,5.532720279628544e-08,98.91999956449058
3,I3,N6,0.2700000516030354,0.5400001241632113,6.262103445156563e-08,98.91999954585452
3,I3,N7,0.27000004894313684,0.5400001198429087,5.6852767783397706e-08,98.91999961508378
3,I3,N8,13.810865693220848,60.347971527924386,13.810971938353793,3.176629057577429e-05
3,I3,N9,26.11850032733029,52.237000660780915,26.914329584215952,31.242534809030047
3,I4,N1,0.27000007365663947,0.5400002028049677,6.084758109866214e-08,98.91999955379612
3,I4,N2,0.27000007345339816,0.5400002023964187,6.053449067236591e-08,98.91999961398051
3,I4,N3,29.08747288133,58.174945824618725,29.630841425792376,30.18355580662019
3,I4,N4,0.270000074429284,0.5400002042496208,6.195097320072343e-08,98.91999955502544
3,I4,N5,0.2700000748904798,0.5400002050181222,6.263731919117943e-08,98.91999956449058
3,I4,N6,0.2700000735908467,0.5400002027097395,6.071293723010982e-08,98.91999954585452
